Time,ChipID,T1,T2,T3
7.53,16,2,6497,10270,17343
7.53,16,3,6881,9563,7908
8.01,17,0,7083,10064,13557
8.02,17,1,7181,10143,18547
8.02,17,2,6496,10268,17389
8.03,17,3,6880,9568,7856
8.51,18,0,7083,10066,13479
8.52,18,1,7181,10142,18609
8.52,18,2,6497,10272,17185
8.53,18,3,6881,9563,7905
9.01,19,0,7083,10064,13579
9.02,19,1,7181,10141,18654
9.02,19,2,6496,10273,17200
9.03,19,3,6881,9565,7866
9.51,20,0,7083,10066,13453
9.52,20,1,7183,10139,18489
9.52,20,2,6496,10271,17274
9.53,20,3,6881,9564,7860
10.01,21,0,7082,10066,13586
10.02,21,1,7183,10138,18615
10.02,21,2,6497,10272,17188
10.03,21,3,6881,9564,7928
10.51,22,0,7084,10067,13554
10.52,22,1,7182,10142,18552
10.52,22,2,6495,10272,17370
10.53,22,3,6880,9561,7917
11.01,23,0,7083,10067,13433
11.02,23,1,7182,10143,18181
11.02,23,2,6495,10274,17434
11.03,23,3,6881,9560,7832
11.51,24,0,7083,10066,13442
11.52,24,1,7182,10134,18472
11.52,24,2,6495,10272,17457
11.53,24,3,6881,9566,7913
12.01,25,0,7084,10070,13624
12.02,25,1,7182,10134,18675
12.02,25,2,6496,10273,17357
12.03,25,3,6880,9560,7859
12.51,26,0,7083,10078,13516
12.52,26,1,7182,10133,18269
12.52,26,2,6496,10274,17189
12.53,26,3,6881,9559,7810
13.01,27,0,7082,10076,13374
13.02,27,1,7183,10128,18279
13.02,27,2,6496,10276,17247
13.03,27,3,6882,9561,7885
13.51,28,0,7084,10069,13415
13.52,28,1,7183,10135,18460
13.52,28,2,6496,10272,17347
13.53,28,3,6882,9559,7860
14.01,29,0,7083,10066,13521
14.02,29,1,7182,10143,18225
14.02,29,2,6498,10269,17473
14.03,29,3,6880,9564,7947
14.51,30,0,7083,10069,13603
14.52,30,1,7184,10137,18608
14.52,30,2,6497,10271,17411
14.53,30,3,6880,9566,7897
15.01,31,0,7083,10068,13519
15.02,31,1,7183,10143,18125
15.02,31,2,6495,10271,17323
15.03,31,3,6881,9565,7914
15.51,32,0,7083,10074,13435
15.52,32,1,7182,10142,18765
15.52,32,2,6497,10271,17314
15.53,32,3,6881,9565,7884
16.01,33,0,7083,10065,13521
16.02,33,1,7182,10140,18311
16.03,33,2,6497,10273,17128
16.04,33,3,6881,9565,7912
16.51,34,0,7082,10068,13452
16.52,34,1,7183,10142,18457
16.53,34,2,6497,10277,17133
16.54,34,3,6883,9560,7929
17.01,35,0,7083,10068,13511
17.02,35,1,7182,10140,18697
17.03,35,2,6496,10274,17241
17.04,35,3,6881,9560,7935
17.51,36,0,7083,10070,13548
17.52,36,1,7184,10139,18648
17.53,36,2,6497,10280,17188
17.54,36,3,6881,9560,7887
18.01,37,0,7084,10072,13458
18.02,37,1,7183,10136,18506
18.03,37,2,6496,10281,17446
18.04,37,3,6882,9563,7855
18.51,38,0,7083,10079,13495
18.52,38,1,7182,10138,18741
18.53,38,2,6496,10283,17333
18.54,38,3,6881,9561,7923
19.01,39,0,7084,10075,13408
19.02,39,1,7180,10136,18546
19.03,39,2,6497,10279,17194
19.04,39,3,6880,9559,7849
19.51,40,0,7084,10075,13535
19.52,40,1,7182,10131,18218
19.53,40,2,6495,10274,17281
19.54,40,3,6882,9556,7860
20.01,41,0,7084,10069,13476
20.02,41,1,7181,10127,18606
20.03,41,2,6496,10280,17383
20.04,41,3,6880,9558,7954
20.51,42,0,7084,10079,13479
20.52,42,1,7182,10128,18525
20.53,42,2,6496,10278,17325
20.54,42,3,6881,9555,7926
21.01,43,0,7084,10078,13515
21.02,43,1,7182,10136,18389
21.03,43,2,6495,10280,17288
21.04,43,3,6880,9559,7861
21.51,44,0,7083,10076,13622
21.52,44,1,7183,10132,18667
21.53,44,2,6497,10279,17112
21.54,44,3,6882,9554,7848
22.01,45,0,7084,10075,13501
22.02,45,1,7182,10134,18514
22.03,45,2,6495,10280,17395
22.04,45,3,6882,9556,7895
22.51,46,0,7084,10071,13524
22.52,46,1,7184,10136,18540
22.53,46,2,6497,10276,17240
22.54,46,3,6881,9554,7851
23.01,47,0,7083,10072,13604
23.02,47,1,7182,10138,18597
23.03,47,2,6496,10277,17193
23.04,47,3,6879,9557,7895
23.51,48,0,7082,10070,13534
23.52,48,1,7182,10138,18588
23.53,48,2,6495,10274,17425
23.54,48,3,6880,9560,7886
24.01,49,0,7084,10071,13440
24.02,49,1,7185,10138,18473
24.03,49,2,6497,10280,17455
24.04,49,3,6880,9558,7909
24.51,50,0,7084,10070,13458
24.52,50,1,7184,10138,18492
24.53,50,2,6495,10272,17112
24.54,50,3,6881,9559,7920
25.01,51,0,7083,10072,13569
25.02,51,1,7183,10137,18465
25.03,51,2,6496,10276,17084
25.04,51,3,6880,9561,7875
25.51,52,0,7083,10072,13380
25.52,52,1,7183,10134,18634
25.53,52,2,6497,10272,17171
25.54,52,3,6880,9565,7882
26.01,53,0,7083,10065,13439
26.02,53,1,7181,10140,18626
26.03,53,2,6495,10265,17202
26.04,53,3,6881,9568,7893
26.51,54,0,7084,10062,13502
26.52,54,1,7183,10135,18159
26.53,54,2,6497,10273,17399
26.54,54,3,6880,9571,7887
27.01,55,0,7084,10060,13340
27.02,55,1,7182,10142,18220
27.03,55,2,6497,10266,17308
27.04,55,3,6881,9566,7843
27.51,56,0,7083,10063,13467
27.52,56,1,7181,10148,18542
27.53,56,2,6495,10266,17161
27.54,56,3,6881,9572,7825
28.01,57,0,7084,10066,13533
28.02,57,1,7182,10146,18339
28.03,57,2,6497,10266,17212
28.04,57,3,6880,9562,7868
28.51,58,0,7084,10067,13524
28.52,58,1,7182,10141,18251
28.53,58,2,6496,10269,17217
28.54,58,3,6880,9565,7842
29.01,59,0,7084,10064,13474
29.02,59,1,7181,10145,18546
29.03,59,2,6495,10269,17198
29.04,59,3,6881,9572,7858
29.51,60,0,7084,10062,13418
29.52,60,1,7183,10137,18525
29.53,60,2,6496,10272,17161
29.54,60,3,6882,9570,7886
30.01,61,0,7084,10061,13414
30.02,61,1,7183,10145,18540
30.03,61,2,6497,10269,17322
30.04,61,3,6882,9571,7842
30.51,62,0,7083,10065,13458
30.52,62,1,7181,10140,18556
30.53,62,2,6497,10273,17415
30.54,62,3,6880,9568,7863
31.01,63,0,7084,10060,13520
31.02,63,1,7179,10136,18618
31.03,63,2,6495,10267,17462
31.04,63,3,6878,9566,7950
31.51,64,0,7082,10069,13447
31.52,64,1,7181,10148,18418
31.53,64,2,6496,10272,17202
31.54,64,3,6878,9564,7834
32.00,65,0,7084,10065,13389
32.02,65,1,7182,10147,18633
32.02,65,2,6495,10265,17266
32.04,65,3,6881,9568,7846
32.50,66,0,7082,10060,13561
32.52,66,1,7182,10142,18300
32.52,66,2,6496,10268,17344
32.54,66,3,6882,9567,7772
33.00,67,0,7083,10065,13443
33.02,67,1,7182,10148,18609
33.02,67,2,6497,10270,17211
33.04,67,3,6880,9567,7860
33.50,68,0,7083,10064,13382
33.52,68,1,7182,10150,18564
33.52,68,2,6496,10263,17160
33.54,68,3,6881,9570,7811
34.00,69,0,7085,10067,13427
34.02,69,1,7183,10147,18530
34.02,69,2,6497,10268,17401
34.04,69,3,6881,9571,7849
34.50,70,0,7085,10060,13493
34.52,70,1,7182,10150,18120
34.52,70,2,6497,10268,17292
34.54,70,3,6880,9569,7816
35.00,71,0,7082,10066,13478
35.02,71,1,7183,10143,18462
35.02,71,2,6495,10269,17221
35.04,71,3,6880,9569,7928
35.50,72,0,7082,10061,13431
35.52,72,1,7182,10143,18213
35.52,72,2,6496,10267,17113
35.54,72,3,6882,9563,7894
36.00,73,0,7084,10061,13557
36.02,73,1,7182,10147,18785
36.02,73,2,6496,10270,17303
36.04,73,3,6882,9567,7864
36.50,74,0,7084,10063,13402
36.52,74,1,7182,10146,18558
36.52,74,2,6496,10271,17323
36.54,74,3,6881,9573,7875
37.00,75,0,7084,10065,13440
37.02,75,1,7182,10146,18109
37.02,75,2,6496,10270,17159
37.04,75,3,6880,9572,7855
37.50,76,0,7084,10068,13430
37.52,76,1,7182,10142,18454
37.52,76,2,6497,10273,17275
37.54,76,3,6882,9571,7796
38.00,77,0,7083,10062,13572
38.02,77,1,7182,10146,18252
38.02,77,2,6495,10267,17350
38.04,77,3,6881,9572,7891
38.50,78,0,7084,10060,13418
38.52,78,1,7180,10139,18630
38.52,78,2,6496,10268,17317
38.54,78,3,6881,9570,7869
39.00,79,0,7083,10063,13336
39.02,79,1,7182,10141,18340
39.02,79,2,6496,10269,17286
39.04,79,3,6880,9571,7834
39.50,80,0,7082,10061,13401
39.52,80,1,7183,10145,18595
39.52,80,2,6495,10266,17352
39.54,80,3,6880,9572,7836
40.00,81,0,7083,10064,13367
40.02,81,1,7181,10149,18291
40.02,81,2,6496,10270,17105
40.04,81,3,6882,9568,7866
40.50,82,0,7084,10065,13336
40.52,82,1,7183,10144,18493
40.52,82,2,6496,10273,17174
40.54,82,3,6881,9573,7851
41.00,83,0,7083,10062,13514
41.02,83,1,7182,10142,18544
41.02,83,2,6494,10267,17364
41.04,83,3,6881,9571,7860
41.50,84,0,7083,10064,13389
41.52,84,1,7182,10144,18574
41.52,84,2,6496,10267,17156
41.54,84,3,6881,9573,7782
42.00,85,0,7083,10061,13472
42.02,85,1,7182,10148,18106
42.02,85,2,6496,10268,17239
42.04,85,3,6880,9571,7824
42.50,86,0,7085,10063,13378
42.52,86,1,7182,10146,18476
42.52,86,2,6495,10267,17302
42.54,86,3,6879,9565,7883
43.00,87,0,7083,10066,13386
43.02,87,1,7181,10145,18555
43.02,87,2,6495,10267,17287
43.04,87,3,6879,9570,7833
43.50,88,0,7084,10068,13433
43.52,88,1,7183,10146,18454
43.52,88,2,6496,10273,17179
43.54,88,3,6878,9573,7880
44.00,89,0,7083,10062,13428
44.02,89,1,7181,10145,18551
44.02,89,2,6496,10271,17154
44.04,89,3,6880,9573,7784
44.50,90,0,7083,10062,13413
44.52,90,1,7183,10148,18508
44.52,90,2,6496,10273,17158
44.54,90,3,6877,9569,7855
45.00,91,0,7084,10065,13392
45.02,91,1,7180,10144,18557
45.02,91,2,6497,10271,17198
45.04,91,3,6879,9565,7830
45.50,92,0,7084,10071,13345
45.52,92,1,7181,10137,18504
45.52,92,2,6496,10267,17228
45.54,92,3,6878,9566,7881
46.00,93,0,7083,10064,13286
46.02,93,1,7181,10145,18524
46.02,93,2,6495,10269,17118
46.04,93,3,6878,9570,7825
46.50,94,0,7082,10066,13401
46.52,94,1,7181,10140,18517
46.52,94,2,6494,10276,16954
46.54,94,3,6879,9567,7863
47.00,95,0,7082,10064,13504
47.02,95,1,7182,10147,18574
47.02,95,2,6495,10272,17287
47.04,95,3,6878,9569,7805
47.50,96,0,7083,10060,13385
47.52,96,1,7182,10149,18560
47.52,96,2,6496,10273,17175
47.54,96,3,6878,9570,7833
48.00,97,0,7084,10068,13452
48.02,97,1,7181,10142,18058
48.02,97,2,6494,10270,17296
48.04,97,3,6879,9575,7818
48.50,98,0,7084,10068,13478
48.52,98,1,7181,10145,18411
48.52,98,2,6495,10272,17017
48.54,98,3,6879,9573,7769
49.00,99,0,7084,10069,13414
49.02,99,1,7182,10148,18475
49.02,99,2,6495,10270,17385
49.04,99,3,6878,9568,7800
49.50,100,0,7081,10066,13439
49.52,100,1,7182,10150,18034
49.52,100,2,6496,10270,17104
49.54,100,3,6879,9571,7884
50.00,101,0,7082,10064,13410
50.02,101,1,7182,10143,18330
50.02,101,2,6495,10272,17362
50.04,101,3,6880,9568,7865
50.50,102,0,7083,10069,13434
50.52,102,1,7181,10148,18327
50.52,102,2,6497,10274,17109
50.54,102,3,6879,9572,7870
51.00,103,0,7082,10065,13407
51.02,103,1,7181,10145,18343
51.02,103,2,6495,10270,17248
51.04,103,3,6880,9574,7837
51.50,104,0,7084,10065,13409
51.52,104,1,7183,10151,18315
51.52,104,2,6495,10267,17178
51.54,104,3,6878,9570,7866
52.00,105,0,7083,10069,13452
52.02,105,1,7182,10147,17967
52.02,105,2,6496,10274,17145
52.04,105,3,6879,9572,7824
52.50,106,0,7084,10071,13514
52.52,106,1,7179,10141,18498
52.52,106,2,6495,10270,17338
52.54,106,3,6880,9571,7834
53.00,107,0,7082,10065,13432
53.02,107,1,7183,10150,18081
53.02,107,2,6496,10273,17241
53.04,107,3,6879,9574,7825
53.50,108,0,7083,10068,13333
53.52,108,1,7184,10150,18454
53.52,108,2,6495,10268,17184
53.54,108,3,6880,9571,7874
54.00,109,0,7081,10067,13407
54.02,109,1,7181,10150,18435
54.02,109,2,6496,10273,17291
54.04,109,3,6880,9572,7851
54.50,110,0,7080,10067,13383
54.52,110,1,7182,10149,18372
54.52,110,2,6496,10274,17365
54.54,110,3,6881,9575,7880
55.00,111,0,7084,10061,13323
55.02,111,1,7182,10149,18124
55.02,111,2,6496,10272,17323
55.04,111,3,6880,9575,7846
55.50,112,0,7082,10065,13379
55.52,112,1,7182,10149,18415
55.52,112,2,6495,10264,17206
55.54,112,3,6880,9575,7834
56.00,113,0,7083,10060,13323
56.02,113,1,7180,10149,18505
56.02,113,2,6495,10270,17221
56.04,113,3,6880,9573,7813
56.50,114,0,7082,10062,13308
56.52,114,1,7181,10151,18095
56.52,114,2,6496,10271,17287
56.54,114,3,6881,9579,7813
57.00,115,0,7082,10061,13386
57.02,115,1,7180,10147,18369
57.02,115,2,6495,10268,17282
57.04,115,3,6880,9580,7880
57.50,116,0,7083,10065,13362
57.52,116,1,7181,10143,18545
57.52,116,2,6495,10265,17162
57.54,116,3,6882,9578,7867
58.00,117,0,7082,10057,13467
58.02,117,1,7182,10153,18104
58.02,117,2,6494,10268,17164
58.04,117,3,6881,9577,7835
58.50,118,0,7082,10059,13293
58.52,118,1,7182,10152,18068
58.52,118,2,6494,10263,17019
58.54,118,3,6880,9575,7903
59.00,119,0,7083,10061,13326
59.02,119,1,7182,10155,18433
59.02,119,2,6495,10267,17278
59.04,119,3,6879,9575,7834
59.50,120,0,7082,10061,13312
59.52,120,1,7180,10154,18222
59.52,120,2,6497,10269,17286
59.54,120,3,6881,9573,7852
60.00,121,0,7082,10063,13379
60.02,121,1,7181,10151,18469
60.02,121,2,6496,10268,17139
60.04,121,3,6880,9573,7791
60.50,122,0,7083,10059,13401
60.52,122,1,7181,10154,18163
60.52,122,2,6497,10269,16999
60.54,122,3,6881,9580,7834
61.00,123,0,7083,10060,13294
61.02,123,1,7181,10155,18225
61.02,123,2,6495,10265,17253
61.04,123,3,6880,9579,7837
61.50,124,0,7083,10061,13382
61.52,124,1,7181,10156,18506
61.52,124,2,6496,10271,17019
61.54,124,3,6881,9582,7873
62.00,125,0,7084,10057,13358
62.02,125,1,7180,10150,18034
62.02,125,2,6496,10261,17227
62.04,125,3,6881,9576,7874
62.50,126,0,7083,10055,13474
62.52,126,1,7181,10154,18484
62.52,126,2,6495,10265,17387
62.54,126,3,6879,9574,7782
63.00,127,0,7083,10059,13373
63.02,127,1,7181,10157,18420
63.02,127,2,6496,10260,17174
63.04,127,3,6880,9583,7825
63.50,128,0,7083,10056,13410
63.52,128,1,7181,10150,18473
63.52,128,2,6496,10263,17203
63.54,128,3,6880,9585,7830
64.01,129,0,7082,10053,13516
64.01,129,1,7181,10159,18473
64.02,129,2,6495,10263,17038
64.04,129,3,6879,9585,7788
64.51,130,0,7083,10060,13230
64.51,130,1,7181,10156,18546
64.52,130,2,6496,10260,17167
64.54,130,3,6881,9584,7795
65.01,131,0,7083,10057,13321
65.01,131,1,7180,10150,18246
65.02,131,2,6494,10267,17119
65.04,131,3,6881,9578,7802
65.51,132,0,7083,10067,13394
65.51,132,1,7180,10148,18354
65.52,132,2,6495,10274,17248
65.54,132,3,6881,9574,7835
66.01,133,0,7082,10070,13323
66.01,133,1,7181,10149,18337
66.02,133,2,6496,10270,17141
66.04,133,3,6880,9576,7797
66.51,134,0,7083,10061,13476
66.51,134,1,7180,10141,18288
66.52,134,2,6496,10269,17159
66.54,134,3,6880,9575,7822
67.01,135,0,7083,10056,13468
67.01,135,1,7180,10146,18590
67.02,135,2,6495,10268,17402
67.04,135,3,6879,9576,7784
67.51,136,0,7081,10065,13312
67.51,136,1,7181,10157,18189
67.52,136,2,6496,10265,17325
67.54,136,3,6881,9584,7821
68.01,137,0,7082,10058,13333
68.01,137,1,7180,10159,18452
68.02,137,2,6494,10266,17182
68.04,137,3,6880,9583,7828
68.51,138,0,7082,10057,13498
68.51,138,1,7182,10156,18397
68.52,138,2,6497,10261,17174
68.54,138,3,6880,9586,7801
69.01,139,0,7082,10057,13429
69.01,139,1,7181,10160,18009
69.02,139,2,6495,10265,17203
69.04,139,3,6880,9585,7819
69.51,140,0,7083,10061,13313
69.51,140,1,7180,10159,18171
69.52,140,2,6495,10262,16986
69.54,140,3,6879,9581,7858
70.01,141,0,7082,10056,13399
70.01,141,1,7179,10148,18420
70.02,141,2,6495,10260,17216
70.04,141,3,6881,9588,7788
70.51,142,0,7082,10060,13407
70.51,142,1,7181,10159,18369
70.52,142,2,6494,10259,17115
70.54,142,3,6881,9583,7846
71.01,143,0,7081,10053,13249
71.01,143,1,7183,10160,18396
71.02,143,2,6495,10258,17208
71.04,143,3,6881,9587,7827
71.51,144,0,7083,10055,13409
71.51,144,1,7182,10148,18426
71.52,144,2,6495,10267,17205
71.54,144,3,6880,9586,7828
72.01,145,0,7081,10064,13370
72.01,145,1,7180,10151,18530
72.02,145,2,6496,10269,17207
72.04,145,3,6879,9579,7772
72.51,146,0,7084,10075,13426
72.51,146,1,7180,10148,18417
72.52,146,2,6495,10270,17291
72.54,146,3,6880,9576,7801
73.01,147,0,7082,10069,13314
73.01,147,1,7181,10149,18312
73.02,147,2,6495,10272,17313
73.04,147,3,6879,9574,7810
73.51,148,0,7083,10072,13342
73.51,148,1,7180,10148,18217
73.52,148,2,6496,10270,17200
73.54,148,3,6881,9569,7813
74.01,149,0,7082,10071,13365
74.01,149,1,7179,10149,18285
74.02,149,2,6496,10273,16992
74.04,149,3,6880,9569,7808
74.51,150,0,7083,10067,13333
74.51,150,1,7182,10149,18441
74.52,150,2,6495,10272,17184
74.54,150,3,6879,9570,7819
75.01,151,0,7083,10066,13295
75.01,151,1,7180,10149,18390
75.02,151,2,6494,10268,17236
75.04,151,3,6880,9570,7819
75.51,152,0,7083,10064,13298
75.51,152,1,7182,10143,17885
75.52,152,2,6496,10269,17224
75.54,152,3,6880,9577,7728
76.01,153,0,7085,10066,13262
76.01,153,1,7179,10146,18257
76.02,153,2,6494,10272,17163
76.04,153,3,6880,9574,7809
76.51,154,0,7084,10073,13243
76.51,154,1,7181,10152,18210
76.52,154,2,6495,10275,17235
76.54,154,3,6882,9579,7789
77.01,155,0,7083,10072,13384
77.01,155,1,7182,10150,18028
77.02,155,2,6496,10275,17040
77.04,155,3,6879,9572,7788
77.51,156,0,7083,10071,13367
77.51,156,1,7179,10147,18262
77.52,156,2,6495,10272,17082
77.54,156,3,6878,9572,7769
78.01,157,0,7083,10071,13321
78.01,157,1,7182,10143,18105
78.02,157,2,6494,10270,17132
78.04,157,3,6879,9573,7827
78.51,158,0,7081,10069,13263
78.51,158,1,7180,10143,18384
78.52,158,2,6494,10271,17090
78.54,158,3,6880,9576,7855
79.01,159,0,7083,10063,13267
79.01,159,1,7182,10150,18145
79.02,159,2,6493,10270,17263
79.04,159,3,6880,9579,7824
79.51,160,0,7082,10069,13334
79.51,160,1,7181,10152,18121
79.52,160,2,6496,10277,17074
79.54,160,3,6879,9573,7765
80.01,161,0,7083,10069,13465
80.01,161,1,7180,10149,17970
80.02,161,2,6495,10271,17083
80.04,161,3,6880,9571,7823
80.51,162,0,7084,10074,13313
80.51,162,1,7183,10148,18309
80.52,162,2,6493,10267,17181
80.54,162,3,6881,9575,7831
81.01,163,0,7083,10068,13363
81.01,163,1,7180,10146,18481
81.02,163,2,6495,10271,17165
81.04,163,3,6878,9576,7810
81.51,164,0,7083,10068,13387
81.51,164,1,7181,10148,18075
81.52,164,2,6494,10273,17217
81.54,164,3,6880,9573,7875
82.01,165,0,7083,10070,13257
82.01,165,1,7183,10153,18275
82.02,165,2,6493,10268,17129
82.04,165,3,6879,9574,7772
82.51,166,0,7083,10066,13381
82.51,166,1,7182,10156,18408
82.52,166,2,6494,10277,17195
82.54,166,3,6878,9574,7825
83.01,167,0,7084,10068,13317
83.01,167,1,7181,10150,18429
83.02,167,2,6494,10274,17101
83.04,167,3,6877,9577,7812
83.51,168,0,7083,10065,13406
83.51,168,1,7180,10150,18354
83.52,168,2,6494,10268,17186
83.54,168,3,6879,9574,7809
84.01,169,0,7083,10066,13281
84.01,169,1,7180,10145,18324
84.02,169,2,6493,10267,16935
84.04,169,3,6877,9569,7768
84.51,170,0,7082,10073,13329
84.51,170,1,7182,10151,18306
84.52,170,2,6495,10273,16961
84.54,170,3,6879,9571,7841
85.01,171,0,7082,10069,13353
85.01,171,1,7180,10145,18080
85.02,171,2,6493,10274,17019
85.04,171,3,6880,9572,7826
85.51,172,0,7081,10068,13358
85.51,172,1,7183,10151,18375
85.52,172,2,6493,10275,17104
85.54,172,3,6880,9574,7746
86.01,173,0,7083,10075,13410
86.01,173,1,7180,10144,18304
86.02,173,2,6494,10274,17166
86.04,173,3,6879,9567,7801
86.51,174,0,7083,10075,13309
86.51,174,1,7182,10145,18285
86.52,174,2,6494,10281,17162
86.54,174,3,6879,9568,7809
87.01,175,0,7083,10072,13433
87.01,175,1,7181,10142,18259
87.02,175,2,6494,10277,17074
87.04,175,3,6878,9572,7787
87.51,176,0,7083,10076,13314
87.51,176,1,7180,10142,18389
87.52,176,2,6494,10276,17280
87.54,176,3,6878,9565,7804
88.01,177,0,7081,10071,13306
88.01,177,1,7181,10146,17964
88.02,177,2,6495,10280,16978
88.04,177,3,6878,9568,7810
88.51,178,0,7083,10077,13236
88.51,178,1,7179,10137,17969
88.52,178,2,6495,10274,17320
88.54,178,3,6878,9568,7789
89.01,179,0,7081,10078,13328
89.01,179,1,7181,10145,18432
89.02,179,2,6494,10280,17070
89.04,179,3,6879,9566,7736
89.51,180,0,7082,10076,13317
89.51,180,1,7181,10141,18337
89.52,180,2,6496,10284,17088
89.54,180,3,6878,9563,7837
90.01,181,0,7082,10081,13319
90.01,181,1,7181,10141,18089
90.02,181,2,6495,10280,17065
90.04,181,3,6878,9563,7846
90.51,182,0,7081,10073,13234
90.51,182,1,7180,10148,18363
90.52,182,2,6495,10276,17062
90.54,182,3,6879,9575,7785
91.01,183,0,7083,10076,13303
91.01,183,1,7180,10141,18236
91.02,183,2,6496,10272,17144
91.04,183,3,6880,9569,7782
91.51,184,0,7082,10073,13330
91.51,184,1,7180,10139,17844
91.52,184,2,6496,10284,16977
91.54,184,3,6879,9568,7809
92.01,185,0,7084,10081,13311
92.01,185,1,7182,10135,18063
92.02,185,2,6494,10283,17134
92.04,185,3,6878,9565,7846
92.51,186,0,7083,10081,13420
92.51,186,1,7181,10132,18332
92.52,186,2,6495,10286,17168
92.54,186,3,6880,9564,7767
93.01,187,0,7083,10076,13378
93.01,187,1,7181,10136,18040
93.02,187,2,6495,10284,17088
93.04,187,3,6878,9561,7819
93.51,188,0,7083,10071,13318
93.51,188,1,7182,10142,18344
93.52,188,2,6495,10281,17067
93.54,188,3,6880,9570,7815
94.01,189,0,7081,10068,13364
94.01,189,1,7181,10148,18266
94.02,189,2,6495,10275,17060
94.04,189,3,6880,9579,7810
94.51,190,0,7084,10063,13321
94.51,190,1,7180,10148,18538
94.52,190,2,6496,10276,17140
94.54,190,3,6879,9570,7806
95.01,191,0,7082,10069,13277
95.01,191,1,7181,10141,18297
95.02,191,2,6494,10273,16953
95.04,191,3,6880,9573,7797
95.51,192,0,7083,10073,13388
95.51,192,1,7181,10142,18329
95.52,192,2,6494,10271,17044
95.54,192,3,6879,9574,7828
96.01,193,0,7083,10064,13302
96.01,193,1,7180,10144,17965
96.02,193,2,6495,10271,17142
96.04,193,3,6880,9576,7809
96.51,194,0,7084,10068,13488
96.51,194,1,7182,10152,18550
96.52,194,2,6495,10271,16981
96.54,194,3,6880,9569,7809
97.01,195,0,7083,10070,13312
97.01,195,1,7180,10145,18451
97.02,195,2,6494,10273,17070
97.04,195,3,6881,9573,7813
97.51,196,0,7082,10067,13261
97.51,196,1,7180,10154,18399
97.52,196,2,6494,10274,17313
97.54,196,3,6881,9571,7853
98.01,197,0,7083,10062,13399
98.01,197,1,7181,10146,18166
98.02,197,2,6494,10266,17365
98.04,197,3,6881,9574,7812
98.51,198,0,7083,10069,13348
98.51,198,1,7182,10144,18359
98.52,198,2,6496,10275,17082
98.54,198,3,6879,9569,7868
99.01,199,0,7084,10067,13320
99.01,199,1,7180,10146,18440
99.02,199,2,6496,10272,17226
99.04,199,3,6879,9573,7846
99.51,200,0,7084,10066,13384
99.51,200,1,7182,10147,18593
99.52,200,2,6494,10272,17176
99.54,200,3,6880,9569,7802
100.01,201,0,7083,10064,13385
100.01,201,1,7181,10143,18060
100.02,201,2,6495,10277,17192
100.04,201,3,6880,9569,7760
100.51,202,0,7083,10067,13246
100.51,202,1,7182,10143,18544
100.52,202,2,6493,10272,17064
100.54,202,3,6881,9575,7842
101.01,203,0,7083,10067,13348
101.01,203,1,7182,10149,18229
101.02,203,2,6495,10274,17190
101.04,203,3,6878,9580,7799
101.51,204,0,7083,10071,13431
101.51,204,1,7180,10146,18117
101.52,204,2,6494,10276,16998
101.54,204,3,6879,9573,7849
102.01,205,0,7082,10066,13283
102.01,205,1,7181,10154,18535
102.02,205,2,6494,10269,17113
102.04,205,3,6880,9579,7800
102.51,206,0,7084,10067,13276
