Time,ChipID,T1,T2,T3
15.02,31,2,6382,10669,5951
15.03,31,3,6763,10007,2808
15.51,32,0,6973,10495,4764
15.52,32,1,7066,10529,6418
15.52,32,2,6379,10675,5975
15.53,32,3,6761,10011,2824
16.01,33,0,6974,10491,4827
16.02,33,1,7064,10532,6443
16.03,33,2,6381,10678,5909
16.04,33,3,6763,10002,2810
16.51,34,0,6973,10498,4784
16.52,34,1,7065,10529,6464
16.53,34,2,6380,10680,5914
16.54,34,3,6762,10007,2799
17.01,35,0,6972,10497,4785
17.02,35,1,7063,10532,6438
17.03,35,2,6379,10677,5892
17.04,35,3,6761,10009,2816
17.51,36,0,6971,10497,4767
17.52,36,1,7063,10538,6421
17.53,36,2,6380,10679,5908
17.54,36,3,6761,10010,2807
18.01,37,0,6971,10492,4764
18.02,37,1,7063,10531,6286
18.03,37,2,6382,10678,5936
18.04,37,3,6762,10003,2815
18.51,38,0,6971,10507,4776
18.52,38,1,7063,10535,6294
18.53,38,2,6382,10690,5969
18.54,38,3,6761,10002,2801
19.01,39,0,6971,10505,4730
19.02,39,1,7065,10527,6238
19.03,39,2,6382,10684,5866
19.04,39,3,6760,10000,2807
19.51,40,0,6970,10501,4713
19.52,40,1,7065,10543,6307
19.53,40,2,6384,10681,5905
19.54,40,3,6765,10012,2800
20.01,41,0,6970,10499,4755
20.02,41,1,7064,10535,6351
20.03,41,2,6382,10684,5913
20.04,41,3,6766,10007,2788
20.51,42,0,6970,10505,4737
20.52,42,1,7064,10540,6253
20.53,42,2,6382,10691,5902
20.54,42,3,6766,10012,2769
21.01,43,0,6969,10500,4732
21.02,43,1,7066,10527,6284
21.03,43,2,6382,10689,5864
21.04,43,3,6764,10007,2770
21.51,44,0,6970,10509,4710
21.52,44,1,7063,10532,6220
21.53,44,2,6382,10697,5890
21.54,44,3,6766,10008,2763
22.01,45,0,6969,10505,4673
22.02,45,1,7062,10529,6326
22.03,45,2,6383,10691,5835
22.04,45,3,6765,10009,2800
22.51,46,0,6970,10501,4673
22.52,46,1,7063,10551,6280
22.53,46,2,6383,10688,5831
22.54,46,3,6765,10019,2748
23.01,47,0,6969,10496,4680
23.02,47,1,7064,10543,6223
23.03,47,2,6381,10686,5864
23.04,47,3,6764,10019,2775
23.51,48,0,6970,10504,4644
23.52,48,1,7063,10544,6330
23.53,48,2,6382,10692,5864
23.54,48,3,6763,10028,2745
24.01,49,0,6968,10498,4659
24.02,49,1,7065,10543,6198
24.03,49,2,6381,10684,5906
24.04,49,3,6763,10018,2740
24.51,50,0,6969,10508,4650
24.52,50,1,7062,10549,6282
24.53,50,2,6382,10691,5766
24.54,50,3,6765,10024,2749
25.01,51,0,6970,10499,4598
25.02,51,1,7064,10544,6224
25.03,51,2,6379,10687,5782
25.04,51,3,6763,10025,2745
25.51,52,0,6968,10502,4679
25.52,52,1,7062,10551,6237
25.53,52,2,6378,10688,5775
25.54,52,3,6764,10031,2743
26.01,53,0,6967,10498,4639
26.02,53,1,7063,10544,6267
26.03,53,2,6382,10686,5774
26.04,53,3,6764,10020,2756
26.51,54,0,6967,10505,4626
26.52,54,1,7060,10548,6132
26.53,54,2,6380,10696,5785
26.54,54,3,6763,10029,2732
27.01,55,0,6967,10501,4623
27.02,55,1,7065,10543,6209
27.03,55,2,6379,10690,5758
27.04,55,3,6762,10019,2751
27.51,56,0,6969,10508,4641
27.52,56,1,7060,10550,6207
27.53,56,2,6380,10695,5778
27.54,56,3,6764,10026,2729
28.01,57,0,6968,10503,4629
28.02,57,1,7062,10544,6276
28.03,57,2,6380,10690,5801
28.04,57,3,6763,10019,2739
28.51,58,0,6967,10510,4689
28.52,58,1,7063,10545,6173
28.53,58,2,6380,10697,5748
28.54,58,3,6764,10021,2745
29.01,59,0,6967,10502,4622
29.02,59,1,7064,10540,6158
29.03,59,2,6381,10691,5755
29.04,59,3,6764,10020,2769
29.51,60,0,6966,10504,4630
29.52,60,1,7063,10546,6184
29.53,60,2,6380,10698,5782
29.54,60,3,6764,10030,2747
30.01,61,0,6967,10498,4646
30.02,61,1,7064,10545,6224
30.03,61,2,6379,10691,5749
30.04,61,3,6764,10019,2739
30.51,62,0,6966,10501,4648
30.52,62,1,7063,10555,6295
30.53,62,2,6379,10690,5778
30.54,62,3,6764,10027,2744
31.01,63,0,6967,10495,4625
31.02,63,1,7063,10544,6232
31.03,63,2,6380,10688,5817
31.04,63,3,6764,10020,2759
31.51,64,0,6967,10499,4634
31.52,64,1,7063,10551,6281
31.53,64,2,6380,10689,5790
31.54,64,3,6764,10025,2770
32.00,65,0,6968,10493,4617
32.02,65,1,7063,10549,6189
32.02,65,2,6379,10690,5779
32.04,65,3,6763,10024,2755
32.50,66,0,6968,10497,4636
32.52,66,1,7064,10550,6275
32.52,66,2,6379,10690,5818
32.54,66,3,6763,10029,2760
33.00,67,0,6969,10497,4629
33.02,67,1,7064,10545,6258
33.02,67,2,6380,10685,5860
33.04,67,3,6766,10019,2768
33.50,68,0,6969,10498,4720
33.52,68,1,7064,10557,6327
33.52,68,2,6381,10693,5867
33.54,68,3,6764,10029,2764
34.00,69,0,6970,10485,4669
34.02,69,1,7065,10552,6225
34.02,69,2,6381,10684,5796
34.04,69,3,6765,10027,2785
34.50,70,0,6969,10497,4682
34.52,70,1,7064,10548,6209
34.52,70,2,6379,10695,5789
34.54,70,3,6766,10025,2776
35.00,71,0,6970,10495,4645
35.02,71,1,7065,10540,6229
35.02,71,2,6379,10692,5844
35.04,71,3,6765,10016,2758
35.50,72,0,6970,10497,4680
35.52,72,1,7063,10548,6447
35.52,72,2,6381,10690,5836
35.54,72,3,6765,10023,2770
36.00,73,0,6971,10488,4684
36.02,73,1,7063,10548,6229
36.02,73,2,6379,10684,5828
36.04,73,3,6766,10023,2779
36.50,74,0,6971,10492,4695
36.52,74,1,7066,10548,6283
36.52,74,2,6380,10692,5785
36.54,74,3,6766,10025,2760
37.00,75,0,6971,10487,4674
37.02,75,1,7064,10551,6273
37.02,75,2,6381,10687,5781
37.04,75,3,6766,10022,2793
37.50,76,0,6971,10490,4674
37.52,76,1,7064,10553,6358
37.52,76,2,6381,10689,5846
37.54,76,3,6766,10025,2779
38.00,77,0,6970,10483,4707
38.02,77,1,7064,10548,6355
38.02,77,2,6380,10682,5830
38.04,77,3,6767,10023,2772
38.50,78,0,6971,10486,4697
38.52,78,1,7064,10553,6384
38.52,78,2,6381,10685,5865
38.54,78,3,6766,10031,2783
39.00,79,0,6970,10485,4714
39.02,79,1,7062,10548,6414
39.02,79,2,6383,10689,5950
39.04,79,3,6767,10018,2805
39.50,80,0,6970,10496,4737
39.52,80,1,7064,10542,6396
39.52,80,2,6380,10701,5842
39.54,80,3,6765,10018,2793
40.00,81,0,6969,10493,4716
40.02,81,1,7065,10538,6272
40.02,81,2,6381,10694,5881
40.04,81,3,6767,10012,2799
40.50,82,0,6972,10496,4748
40.52,82,1,7066,10534,6396
40.52,82,2,6380,10698,5844
40.54,82,3,6765,10014,2813
41.00,83,0,6972,10491,4766
41.02,83,1,7063,10535,6301
41.02,83,2,6380,10695,5846
41.04,83,3,6768,10011,2792
41.50,84,0,6971,10499,4718
41.52,84,1,7067,10539,6415
41.52,84,2,6381,10698,5908
41.54,84,3,6769,10016,2802
42.00,85,0,6973,10491,4737
42.02,85,1,7065,10533,6453
42.02,85,2,6382,10692,5836
42.04,85,3,6767,10010,2800
42.50,86,0,6972,10495,4691
42.52,86,1,7066,10538,6457
42.52,86,2,6380,10701,5832
42.54,86,3,6767,10011,2812
43.00,87,0,6974,10487,4699
43.02,87,1,7067,10532,6465
43.02,87,2,6382,10692,5874
43.04,87,3,6767,10009,2822
43.50,88,0,6972,10496,4731
43.52,88,1,7066,10536,6465
43.52,88,2,6382,10695,5874
43.54,88,3,6768,10013,2816
44.00,89,0,6972,10489,4749
44.02,89,1,7068,10528,6399
44.02,89,2,6381,10694,5881
44.04,89,3,6766,10007,2809
44.50,90,0,6972,10495,4749
44.52,90,1,7066,10540,6478
44.52,90,2,6381,10696,5863
44.54,90,3,6767,10013,2820
45.00,91,0,6973,10493,4772
45.02,91,1,7067,10531,6336
45.02,91,2,6381,10699,5888
45.04,91,3,6767,10005,2808
45.50,92,0,6973,10490,4766
45.52,92,1,7067,10534,6419
45.52,92,2,6382,10700,5892
45.54,92,3,6767,10014,2827
46.00,93,0,6974,10486,4812
46.02,93,1,7067,10536,6405
46.02,93,2,6381,10696,5894
46.04,93,3,6768,10003,2837
46.50,94,0,6973,10489,4796
46.52,94,1,7068,10537,6501
46.52,94,2,6381,10701,5960
46.54,94,3,6768,10006,2833
47.00,95,0,6974,10487,4784
47.02,95,1,7068,10531,6471
47.02,95,2,6382,10695,5895
47.04,95,3,6768,10006,2841
47.50,96,0,6974,10488,4781
47.52,96,1,7066,10535,6479
47.52,96,2,6382,10699,5921
47.54,96,3,6768,10012,2821
48.00,97,0,6972,10483,4765
48.02,97,1,7068,10528,6545
48.02,97,2,6382,10694,5987
48.04,97,3,6769,10001,2853
48.50,98,0,6973,10489,4845
48.52,98,1,7069,10533,6559
48.52,98,2,6383,10698,6021
48.54,98,3,6768,10007,2835
49.00,99,0,6973,10483,4850
49.02,99,1,7069,10522,6504
49.02,99,2,6382,10694,5886
49.04,99,3,6768,10002,2853
49.50,100,0,6973,10485,4838
49.52,100,1,7067,10535,6517
49.52,100,2,6384,10698,5952
49.54,100,3,6769,10011,2857
50.00,101,0,6972,10479,4791
50.02,101,1,7070,10527,6543
50.02,101,2,6384,10695,6013
50.04,101,3,6768,10003,2854
50.50,102,0,6975,10487,4833
50.52,102,1,7067,10533,6501
50.52,102,2,6383,10701,5923
50.54,102,3,6770,10007,2865
51.00,103,0,6975,10484,4828
51.02,103,1,7068,10529,6506
51.02,103,2,6382,10697,5992
51.04,103,3,6769,10002,2881
51.50,104,0,6974,10487,4873
51.52,104,1,7069,10530,6540
51.52,104,2,6383,10700,5984
51.54,104,3,6768,10006,2833
52.00,105,0,6973,10482,4812
52.02,105,1,7064,10531,6491
52.02,105,2,6382,10695,5981
52.04,105,3,6767,10001,2901
52.50,106,0,6973,10490,4806
52.52,106,1,7064,10536,6516
52.52,106,2,6380,10700,5925
52.54,106,3,6766,10008,2861
53.00,107,0,6974,10483,4815
53.02,107,1,7068,10533,6502
53.02,107,2,6382,10696,5928
53.04,107,3,6767,10001,2839
53.50,108,0,6974,10490,4834
53.52,108,1,7064,10538,6355
53.52,108,2,6381,10701,5992
53.54,108,3,6767,10009,2859
54.00,109,0,6975,10482,4807
54.02,109,1,7068,10537,6424
54.02,109,2,6384,10700,6007
54.04,109,3,6768,10010,2826
54.50,110,0,6974,10493,4808
54.52,110,1,7066,10535,6498
54.52,110,2,6384,10700,5944
54.54,110,3,6767,10012,2843
55.00,111,0,6972,10491,4854
55.02,111,1,7068,10534,6482
55.02,111,2,6386,10700,5970
55.04,111,3,6767,10004,2833
55.50,112,0,6972,10491,4800
55.52,112,1,7065,10534,6476
55.52,112,2,6385,10699,5936
55.54,112,3,6767,10012,2823
56.00,113,0,6972,10487,4820
56.02,113,1,7064,10536,6345
56.02,113,2,6388,10696,5923
56.04,113,3,6765,10010,2829
56.50,114,0,6970,10491,4776
56.52,114,1,7065,10543,6320
56.52,114,2,6386,10705,5977
56.54,114,3,6766,10016,2822
57.00,115,0,6972,10489,4770
57.02,115,1,7065,10539,6359
57.02,115,2,6388,10704,5889
57.04,115,3,6765,10011,2810
57.50,116,0,6972,10491,4794
57.52,116,1,7063,10537,6373
57.52,116,2,6390,10709,5963
57.54,116,3,6765,10018,2796
58.00,117,0,6971,10496,4739
58.02,117,1,7063,10544,6394
58.02,117,2,6392,10719,5903
58.04,117,3,6765,10019,2785
58.50,118,0,6972,10492,4740
58.52,118,1,7063,10537,6308
58.52,118,2,6391,10713,5875
58.54,118,3,6767,10015,2818
59.00,119,0,6971,10496,4739
59.02,119,1,7065,10533,6384
59.02,119,2,6393,10713,5863
59.04,119,3,6766,10008,2790
59.50,120,0,6970,10498,4743
59.52,120,1,7063,10541,6227
59.52,120,2,6393,10718,5908
59.54,120,3,6764,10015,2809
60.00,121,0,6970,10495,4755
60.02,121,1,7065,10544,6258
60.02,121,2,6395,10716,5899
60.04,121,3,6767,10017,2781
60.50,122,0,6969,10496,4745
60.52,122,1,7064,10536,6331
60.52,122,2,6393,10721,5887
60.54,122,3,6766,10017,2796
61.00,123,0,6969,10492,4737
61.02,123,1,7064,10538,6316
61.02,123,2,6394,10718,5875
61.04,123,3,6765,10010,2787
61.50,124,0,6968,10500,4690
61.52,124,1,7062,10545,6290
61.52,124,2,6394,10725,5849
61.54,124,3,6767,10021,2779
62.00,125,0,6971,10497,4716
62.02,125,1,7064,10537,6263
62.02,125,2,6395,10714,5858
62.04,125,3,6766,10017,2794
62.50,126,0,6970,10503,4668
62.52,126,1,7063,10541,6300
62.52,126,2,6395,10719,5955
62.54,126,3,6765,10021,2777
63.00,127,0,6972,10499,4730
63.02,127,1,7063,10536,6240
63.02,127,2,6395,10719,5820
63.04,127,3,6765,10015,2761
63.50,128,0,6969,10506,4658
63.52,128,1,7063,10541,6243
63.52,128,2,6394,10710,5843
63.54,128,3,6765,10018,2755
64.01,129,0,6972,10501,4704
64.01,129,1,7062,10538,6293
64.02,129,2,6395,10712,5945
64.04,129,3,6765,10015,2778
64.51,130,0,6970,10506,4666
64.51,130,1,7062,10537,6271
64.52,130,2,6395,10724,5831
64.54,130,3,6764,10019,2769
65.01,131,0,6972,10500,4681
65.01,131,1,7062,10543,6160
65.02,131,2,6396,10716,5871
65.04,131,3,6766,10012,2757
65.51,132,0,6970,10507,4647
65.51,132,1,7062,10540,6294
65.52,132,2,6394,10720,5848
65.54,132,3,6765,10020,2741
66.01,133,0,6972,10500,4656
66.01,133,1,7062,10536,6251
66.02,133,2,6394,10720,5859
66.04,133,3,6765,10007,2797
66.51,134,0,6972,10508,4716
66.51,134,1,7063,10536,6281
66.52,134,2,6395,10722,5800
66.54,134,3,6763,10013,2780
67.01,135,0,6972,10501,4720
67.01,135,1,7063,10529,6300
67.02,135,2,6392,10720,5880
67.04,135,3,6765,10007,2774
67.51,136,0,6971,10511,4659
67.51,136,1,7063,10540,6216
67.52,136,2,6396,10716,5821
67.54,136,3,6764,10013,2771
68.01,137,0,6971,10502,4620
68.01,137,1,7061,10530,6336
68.02,137,2,6395,10718,5779
68.04,137,3,6766,10007,2785
68.51,138,0,6972,10511,4698
68.51,138,1,7063,10533,6317
68.52,138,2,6395,10721,5800
68.54,138,3,6767,10012,2786
69.01,139,0,6972,10502,4677
69.01,139,1,7065,10529,6332
69.02,139,2,6396,10718,5915
69.04,139,3,6765,10007,2785
69.51,140,0,6970,10509,4686
69.51,140,1,7062,10531,6373
69.52,140,2,6396,10726,5802
69.54,140,3,6766,10009,2772
70.01,141,0,6972,10505,4706
70.01,141,1,7065,10525,6325
70.02,141,2,6394,10719,5831
70.04,141,3,6765,10004,2788
70.51,142,0,6970,10514,4672
70.51,142,1,7062,10531,6423
70.52,142,2,6395,10726,5826
70.54,142,3,6766,10009,2802
71.01,143,0,6972,10505,4720
71.01,143,1,7064,10528,6404
71.02,143,2,6396,10708,5839
71.04,143,3,6766,10000,2790
71.51,144,0,6970,10509,4710
71.51,144,1,7065,10531,6289
71.52,144,2,6395,10712,5883
71.54,144,3,6767,10006,2794
72.01,145,0,6973,10506,4714
72.01,145,1,7063,10529,6402
72.02,145,2,6394,10718,5880
72.04,145,3,6765,10003,2820
72.51,146,0,6971,10508,4714
72.51,146,1,7065,10531,6420
72.52,146,2,6394,10721,5831
72.54,146,3,6765,10009,2807
73.01,147,0,6971,10503,4730
73.01,147,1,7066,10519,6407
73.02,147,2,6396,10718,5838
73.04,147,3,6767,10000,2831
73.51,148,0,6971,10513,4693
73.51,148,1,7064,10522,6315
73.52,148,2,6396,10716,5882
73.54,148,3,6765,9998,2806
74.01,149,0,6973,10507,4664
74.01,149,1,7065,10525,6416
74.02,149,2,6394,10715,5874
74.04,149,3,6765,9999,2812
74.51,150,0,6972,10507,4676
74.51,150,1,7067,10531,6396
74.52,150,2,6396,10716,5920
74.54,150,3,6767,10007,2811
75.01,151,0,6972,10499,4683
75.01,151,1,7065,10524,6357
75.02,151,2,6394,10715,5888
75.04,151,3,6767,10002,2810
75.51,152,0,6972,10510,4704
75.51,152,1,7067,10525,6361
75.52,152,2,6395,10716,5941
75.54,152,3,6765,9998,2832
76.01,153,0,6974,10500,4741
76.01,153,1,7064,10522,6471
76.02,153,2,6396,10712,5882
76.04,153,3,6767,9993,2804
76.51,154,0,6973,10501,4740
76.51,154,1,7065,10523,6356
76.52,154,2,6395,10712,5908
76.54,154,3,6768,10001,2822
77.01,155,0,6973,10496,4723
77.01,155,1,7064,10523,6429
77.02,155,2,6396,10708,5920
77.04,155,3,6768,9994,2835
77.51,156,0,6973,10502,4749
77.51,156,1,7066,10523,6486
77.52,156,2,6395,10711,5893
77.54,156,3,6767,9999,2839
78.01,157,0,6974,10495,4758
78.01,157,1,7068,10516,6453
78.02,157,2,6396,10708,5939
78.04,157,3,6768,10001,2831
78.51,158,0,6974,10496,4749
78.51,158,1,7066,10520,6454
78.52,158,2,6396,10694,5949
78.54,158,3,6767,10000,2825
79.01,159,0,6973,10492,4727
79.01,159,1,7066,10521,6467
79.02,159,2,6397,10692,5918
79.04,159,3,6767,9994,2826
79.51,160,0,6973,10500,4749
79.51,160,1,7065,10524,6459
79.52,160,2,6397,10702,5949
79.54,160,3,6769,10003,2847
80.01,161,0,6973,10491,4789
80.01,161,1,7067,10520,6500
80.02,161,2,6396,10700,5845
80.04,161,3,6769,9998,2859
80.51,162,0,6974,10492,4758
80.51,162,1,7067,10523,6556
80.52,162,2,6396,10705,5957
80.54,162,3,6767,10001,2854
81.01,163,0,6974,10488,4772
81.01,163,1,7068,10522,6530
81.02,163,2,6396,10700,5926
81.04,163,3,6768,9997,2846
81.51,164,0,6974,10495,4765
81.51,164,1,7067,10525,6467
81.52,164,2,6396,10700,5940
81.54,164,3,6767,10005,2839
82.01,165,0,6974,10489,4758
82.01,165,1,7067,10517,6514
82.02,165,2,6396,10701,5973
82.04,165,3,6768,9999,2863
82.51,166,0,6974,10493,4785
82.51,166,1,7066,10529,6457
82.52,166,2,6396,10697,5948
82.54,166,3,6766,10007,2841
83.01,167,0,6973,10487,4775
83.01,167,1,7067,10521,6506
83.02,167,2,6397,10700,5943
83.04,167,3,6768,9996,2829
83.51,168,0,6975,10496,4782
83.51,168,1,7065,10527,6376
83.52,168,2,6396,10701,5923
83.54,168,3,6766,10006,2837
84.01,169,0,6974,10490,4754
84.01,169,1,7067,10525,6463
84.02,169,2,6397,10696,5937
84.04,169,3,6767,10004,2831
84.51,170,0,6974,10492,4728
84.51,170,1,7064,10533,6481
84.52,170,2,6396,10698,5947
84.54,170,3,6768,10004,2837
85.01,171,0,6973,10490,4738
85.01,171,1,7065,10530,6453
85.02,171,2,6397,10694,5918
85.04,171,3,6769,10003,2842
85.51,172,0,6973,10500,4767
85.51,172,1,7066,10533,6369
85.52,172,2,6397,10696,5926
85.54,172,3,6766,10006,2829
86.01,173,0,6972,10489,4743
86.01,173,1,7067,10528,6331
86.02,173,2,6396,10686,5915
86.04,173,3,6766,10004,2816
86.51,174,0,6973,10496,4750
86.51,174,1,7064,10536,6366
86.52,174,2,6398,10686,5919
86.54,174,3,6766,10012,2813
87.01,175,0,6973,10491,4712
87.01,175,1,7066,10529,6331
87.02,175,2,6398,10696,5944
87.04,175,3,6766,10007,2806
87.51,176,0,6971,10497,4756
87.51,176,1,7065,10535,6441
87.52,176,2,6397,10694,5904
87.54,176,3,6765,10011,2831
88.01,177,0,6972,10489,4745
88.01,177,1,7065,10534,6423
88.02,177,2,6395,10691,5886
88.04,177,3,6764,10009,2785
88.51,178,0,6972,10500,4785
88.51,178,1,7066,10537,6375
88.52,178,2,6397,10693,5941
88.54,178,3,6765,10010,2776
89.01,179,0,6973,10499,4737
89.01,179,1,7066,10533,6375
89.02,179,2,6395,10700,5897
89.04,179,3,6765,10014,2794
89.51,180,0,6973,10497,4739
89.51,180,1,7064,10538,6423
89.52,180,2,6395,10692,5922
89.54,180,3,6766,10014,2780
90.01,181,0,6971,10491,4778
90.01,181,1,7065,10538,6269
90.02,181,2,6394,10690,5855
90.04,181,3,6764,10013,2768
90.51,182,0,6971,10495,4696
90.51,182,1,7062,10544,6354
90.52,182,2,6395,10695,5854
90.54,182,3,6764,10016,2781
91.01,183,0,6971,10497,4728
91.01,183,1,7063,10542,6357
91.02,183,2,6395,10693,5894
91.04,183,3,6764,10016,2785
91.51,184,0,6971,10501,4709
91.51,184,1,7063,10548,6325
91.52,184,2,6396,10697,5893
91.54,184,3,6765,10023,2785
92.01,185,0,6971,10493,4701
92.01,185,1,7064,10541,6288
92.02,185,2,6396,10689,5849
92.04,185,3,6764,10015,2783
92.51,186,0,6970,10502,4655
92.51,186,1,7061,10544,6294
92.52,186,2,6396,10692,5858
92.54,186,3,6765,10018,2749
93.01,187,0,6969,10496,4688
93.01,187,1,7062,10540,6263
93.02,187,2,6395,10699,5824
93.04,187,3,6763,10017,2758
93.51,188,0,6971,10503,4704
93.51,188,1,7062,10547,6253
93.52,188,2,6396,10681,5852
93.54,188,3,6764,10023,2756
94.01,189,0,6970,10496,4693
94.01,189,1,7063,10541,6250
94.02,189,2,6397,10678,5850
94.04,189,3,6764,10020,2756
94.51,190,0,6971,10501,4676
94.51,190,1,7062,10545,6250
94.52,190,2,6394,10694,5822
94.54,190,3,6766,10020,2780
95.01,191,0,6970,10497,4685
95.01,191,1,7063,10537,6268
95.02,191,2,6395,10690,5809
95.04,191,3,6763,10017,2750
95.51,192,0,6971,10506,4683
95.51,192,1,7062,10546,6259
95.52,192,2,6395,10692,5865
95.54,192,3,6766,10022,2761
96.01,193,0,6971,10498,4706
96.01,193,1,7063,10544,6212
96.02,193,2,6396,10689,5866
96.04,193,3,6767,10015,2747
96.51,194,0,6969,10498,4646
96.51,194,1,7062,10546,6321
96.52,194,2,6392,10689,5805
96.54,194,3,6766,10021,2782
97.01,195,0,6971,10495,4668
97.01,195,1,7064,10539,6261
97.02,195,2,6397,10688,5862
97.04,195,3,6764,10021,2784
97.51,196,0,6970,10500,4662
97.51,196,1,7061,10543,6354
97.52,196,2,6395,10687,5777
97.54,196,3,6765,10022,2780
98.01,197,0,6970,10496,4665
98.01,197,1,7064,10539,6327
98.02,197,2,6394,10687,5801
98.04,197,3,6765,10015,2763
98.51,198,0,6970,10500,4634
98.51,198,1,7064,10544,6234
98.52,198,2,6394,10691,5742
98.54,198,3,6765,10020,2781
99.01,199,0,6971,10502,4637
99.01,199,1,7062,10541,6215
99.02,199,2,6393,10685,5816
99.04,199,3,6764,10022,2785
99.51,200,0,6970,10500,4649
99.51,200,1,7063,10543,6283
99.52,200,2,6393,10686,5831
99.54,200,3,6767,10020,2785
100.01,201,0,6969,10494,4656
100.01,201,1,7065,10537,6283
100.02,201,2,6392,10687,5833
100.04,201,3,6764,10014,2753
100.51,202,0,6970,10497,4674
100.51,202,1,7062,10541,6305
100.52,202,2,6393,10688,5782
100.54,202,3,6765,10023,2786
101.01,203,0,6971,10498,4668
101.01,203,1,7062,10538,6229
101.02,203,2,6394,10674,5837
101.04,203,3,6765,10017,2776
101.51,204,0,6971,10499,4670
101.51,204,1,7064,10539,6332
101.52,204,2,6391,10678,5875
101.54,204,3,6767,10024,2771
102.01,205,0,6972,10493,4635
102.01,205,1,7064,10537,6378
102.02,205,2,6393,10670,5812
102.04,205,3,6766,10017,2770
102.51,206,0,6971,10499,4671
