Time,ChipID,T1,T2,T3
12.03,25,3,6827,9802,4570
12.51,26,0,7029,10292,7671
12.52,26,1,7122,10348,10447
12.52,26,2,6444,10479,9640
12.53,26,3,6828,9800,4538
13.01,27,0,7030,10295,7644
13.02,27,1,7120,10356,10326
13.02,27,2,6444,10484,9554
13.03,27,3,6827,9803,4554
13.51,28,0,7030,10292,7579
13.52,28,1,7121,10347,10330
13.52,28,2,6445,10480,9742
13.53,28,3,6825,9800,4556
14.01,29,0,7030,10295,7653
14.02,29,1,7123,10351,10238
14.02,29,2,6446,10480,9616
14.03,29,3,6826,9802,4555
14.51,30,0,7028,10292,7621
14.52,30,1,7122,10352,10427
14.52,30,2,6445,10482,9649
14.53,30,3,6828,9796,4560
15.01,31,0,7028,10300,7671
15.02,31,1,7122,10358,10356
15.02,31,2,6445,10484,9570
15.03,31,3,6825,9805,4540
15.51,32,0,7030,10293,7619
15.52,32,1,7123,10352,10367
15.52,32,2,6444,10480,9693
15.53,32,3,6826,9799,4568
16.01,33,0,7028,10295,7646
16.02,33,1,7122,10360,10239
16.03,33,2,6444,10480,9606
16.04,33,3,6825,9806,4553
16.51,34,0,7029,10289,7608
16.52,34,1,7123,10352,10397
16.53,34,2,6444,10480,9705
16.54,34,3,6828,9798,4565
17.01,35,0,7028,10300,7646
17.02,35,1,7122,10349,10428
17.03,35,2,6446,10480,9745
17.04,35,3,6828,9803,4543
17.51,36,0,7029,10292,7665
17.52,36,1,7121,10347,10411
17.53,36,2,6446,10479,9624
17.54,36,3,6828,9802,4587
18.01,37,0,7029,10295,7676
18.02,37,1,7124,10355,10408
18.03,37,2,6445,10480,9678
18.04,37,3,6827,9801,4535
18.51,38,0,7029,10292,7746
18.52,38,1,7122,10349,10489
18.53,38,2,6445,10479,9765
18.54,38,3,6830,9796,4552
19.01,39,0,7029,10296,7637
19.02,39,1,7122,10351,10284
19.03,39,2,6445,10482,9643
19.04,39,3,6828,9800,4546
19.51,40,0,7029,10294,7638
19.52,40,1,7121,10349,10460
19.53,40,2,6444,10478,9646
19.54,40,3,6829,9800,4534
20.01,41,0,7030,10297,7647
20.02,41,1,7122,10350,10214
20.03,41,2,6446,10480,9735
20.04,41,3,6825,9801,4544
20.51,42,0,7031,10290,7710
20.52,42,1,7123,10351,10401
20.53,42,2,6446,10481,9771
20.54,42,3,6827,9794,4581
21.01,43,0,7029,10297,7651
21.02,43,1,7122,10354,10364
21.03,43,2,6444,10481,9653
21.04,43,3,6827,9802,4549
21.51,44,0,7029,10292,7686
21.52,44,1,7124,10347,10337
21.53,44,2,6444,10479,9701
21.54,44,3,6828,9798,4570
22.01,45,0,7029,10299,7699
22.02,45,1,7124,10350,10345
22.03,45,2,6445,10481,9639
22.04,45,3,6826,9801,4574
22.51,46,0,7030,10290,7681
22.52,46,1,7125,10343,10391
22.53,46,2,6445,10478,9634
22.54,46,3,6828,9793,4522
23.01,47,0,7030,10296,7695
23.02,47,1,7123,10351,10362
23.03,47,2,6446,10479,9704
23.04,47,3,6827,9802,4565
23.51,48,0,7030,10301,7693
23.52,48,1,7125,10344,10508
23.53,48,2,6447,10487,9727
23.54,48,3,6827,9791,4564
24.01,49,0,7029,10307,7678
24.02,49,1,7124,10340,10491
24.03,49,2,6446,10489,9714
24.04,49,3,6826,9787,4563
24.51,50,0,7029,10302,7633
24.52,50,1,7125,10336,10525
24.53,50,2,6445,10488,9656
24.54,50,3,6827,9791,4620
25.01,51,0,7028,10309,7663
25.02,51,1,7121,10348,10407
25.03,51,2,6444,10490,9705
25.04,51,3,6826,9796,4567
25.51,52,0,7030,10300,7692
25.52,52,1,7123,10342,10239
25.53,52,2,6445,10486,9729
25.54,52,3,6826,9790,4563
26.01,53,0,7031,10296,7643
26.02,53,1,7122,10355,10476
26.03,53,2,6445,10484,9658
26.04,53,3,6826,9804,4586
26.51,54,0,7031,10297,7648
26.52,54,1,7121,10340,10507
26.53,54,2,6448,10484,9718
26.54,54,3,6827,9786,4590
27.01,55,0,7030,10299,7692
27.02,55,1,7120,10345,10530
27.03,55,2,6445,10489,9686
27.04,55,3,6826,9797,4590
27.51,56,0,7029,10299,7708
27.52,56,1,7122,10343,10348
27.53,56,2,6445,10480,9676
27.54,56,3,6827,9795,4528
28.01,57,0,7030,10301,7731
28.02,57,1,7124,10346,10368
28.03,57,2,6444,10487,9640
28.04,57,3,6826,9794,4554
28.51,58,0,7030,10295,7693
28.52,58,1,7120,10338,10470
28.53,58,2,6444,10485,9675
28.54,58,3,6826,9800,4579
29.01,59,0,7029,10305,7698
29.02,59,1,7120,10348,10302
29.03,59,2,6446,10486,9726
29.04,59,3,6826,9796,4556
29.51,60,0,7030,10293,7698
29.52,60,1,7122,10342,10562
29.53,60,2,6446,10480,9712
29.54,60,3,6827,9793,4592
30.01,61,0,7031,10296,7677
30.02,61,1,7123,10348,10474
30.03,61,2,6445,10487,9758
30.04,61,3,6827,9799,4567
30.51,62,0,7031,10292,7728
30.52,62,1,7122,10352,10380
30.53,62,2,6444,10479,9777
30.54,62,3,6826,9797,4589
31.01,63,0,7031,10296,7710
31.02,63,1,7122,10354,10515
31.03,63,2,6444,10483,9770
31.04,63,3,6827,9803,4585
31.51,64,0,7030,10289,7709
31.52,64,1,7125,10350,10480
31.53,64,2,6446,10475,9732
31.54,64,3,6828,9797,4543
32.00,65,0,7030,10297,7744
32.02,65,1,7122,10356,10532
32.02,65,2,6445,10478,9758
32.04,65,3,6826,9800,4570
32.50,66,0,7029,10291,7643
32.52,66,1,7123,10349,10503
32.52,66,2,6448,10479,9774
32.54,66,3,6826,9795,4603
33.00,67,0,7030,10292,7654
33.02,67,1,7122,10345,10496
33.02,67,2,6445,10478,9736
33.04,67,3,6827,9797,4585
33.50,68,0,7029,10288,7761
33.52,68,1,7125,10349,10453
33.52,68,2,6447,10476,9744
33.54,68,3,6828,9793,4587
34.00,69,0,7028,10295,7731
34.02,69,1,7121,10356,10326
34.02,69,2,6446,10480,9794
34.04,69,3,6826,9799,4590
34.50,70,0,7030,10290,7789
34.52,70,1,7123,10348,10381
34.52,70,2,6446,10476,9763
34.54,70,3,6827,9792,4579
35.00,71,0,7030,10295,7712
35.02,71,1,7124,10345,10340
35.02,71,2,6445,10476,9759
35.04,71,3,6828,9798,4580
35.50,72,0,7031,10292,7720
35.52,72,1,7121,10344,10527
35.52,72,2,6447,10476,9745
35.54,72,3,6826,9795,4598
36.00,73,0,7028,10292,7699
36.02,73,1,7125,10351,10527
36.02,73,2,6446,10484,9811
36.04,73,3,6829,9800,4588
36.50,74,0,7030,10293,7690
36.52,74,1,7124,10350,10324
36.52,74,2,6445,10476,9805
36.54,74,3,6828,9794,4583
37.00,75,0,7030,10283,7805
37.02,75,1,7122,10353,10355
37.02,75,2,6447,10472,9782
37.04,75,3,6829,9813,4585
37.50,76,0,7032,10276,7738
37.52,76,1,7125,10357,10302
37.52,76,2,6447,10466,9767
37.54,76,3,6827,9807,4597
38.00,77,0,7030,10282,7721
38.02,77,1,7123,10361,10477
38.02,77,2,6444,10465,9743
38.04,77,3,6828,9814,4573
38.50,78,0,7030,10281,7794
38.52,78,1,7123,10355,10501
38.52,78,2,6446,10468,9798
38.54,78,3,6827,9803,4597
39.00,79,0,7030,10288,7736
39.02,79,1,7123,10357,10549
39.02,79,2,6443,10474,9764
39.04,79,3,6826,9802,4588
39.50,80,0,7028,10286,7741
39.52,80,1,7124,10345,10550
39.52,80,2,6444,10477,9790
39.54,80,3,6827,9798,4599
40.00,81,0,7029,10290,7760
40.02,81,1,7121,10355,10254
40.02,81,2,6444,10472,9725
40.04,81,3,6825,9806,4561
40.50,82,0,7029,10283,7734
40.52,82,1,7124,10359,10281
40.52,82,2,6444,10467,9660
40.54,82,3,6827,9801,4575
41.00,83,0,7028,10285,7653
41.02,83,1,7122,10355,10392
41.02,83,2,6446,10476,9747
41.04,83,3,6827,9809,4534
41.50,84,0,7029,10284,7704
41.52,84,1,7123,10357,10463
41.52,84,2,6446,10475,9763
41.54,84,3,6826,9800,4586
42.00,85,0,7030,10287,7681
42.02,85,1,7124,10362,10410
42.02,85,2,6445,10474,9670
42.04,85,3,6827,9806,4534
42.50,86,0,7027,10289,7713
42.52,86,1,7125,10349,10495
42.52,86,2,6446,10474,9845
42.54,86,3,6827,9799,4579
43.00,87,0,7028,10296,7687
43.02,87,1,7123,10362,10213
43.02,87,2,6443,10478,9602
43.04,87,3,6826,9803,4562
43.50,88,0,7028,10289,7693
43.52,88,1,7120,10351,10235
43.52,88,2,6444,10478,9673
43.54,88,3,6826,9794,4555
44.00,89,0,7029,10300,7699
44.02,89,1,7122,10356,10309
44.02,89,2,6445,10486,9630
44.04,89,3,6827,9806,4516
44.50,90,0,7028,10292,7628
44.52,90,1,7121,10352,10383
44.52,90,2,6445,10476,9642
44.54,90,3,6828,9799,4527
45.00,91,0,7028,10299,7642
45.02,91,1,7121,10348,10256
45.02,91,2,6446,10484,9793
45.04,91,3,6827,9798,4534
45.50,92,0,7029,10296,7680
45.52,92,1,7123,10351,10205
45.52,92,2,6445,10479,9644
45.54,92,3,6826,9796,4545
46.00,93,0,7029,10296,7662
46.02,93,1,7122,10354,10094
46.02,93,2,6443,10482,9646
46.04,93,3,6826,9803,4553
46.50,94,0,7027,10294,7622
46.52,94,1,7124,10353,10210
46.52,94,2,6446,10480,9716
46.54,94,3,6826,9797,4489
47.00,95,0,7026,10301,7551
47.02,95,1,7122,10354,10336
47.02,95,2,6445,10481,9671
47.04,95,3,6825,9801,4558
47.50,96,0,7028,10295,7632
47.52,96,1,7123,10352,10321
47.52,96,2,6444,10482,9592
47.54,96,3,6826,9795,4522
48.00,97,0,7028,10297,7706
48.02,97,1,7122,10350,10381
48.02,97,2,6445,10487,9627
48.04,97,3,6826,9804,4489
48.50,98,0,7027,10298,7674
48.52,98,1,7123,10352,10417
48.52,98,2,6446,10480,9693
48.54,98,3,6826,9798,4490
49.00,99,0,7028,10299,7670
49.02,99,1,7123,10352,10371
49.02,99,2,6445,10486,9697
49.04,99,3,6825,9807,4489
49.50,100,0,7028,10295,7642
49.52,100,1,7123,10350,10430
49.52,100,2,6447,10478,9756
49.54,100,3,6827,9800,4493
50.00,101,0,7029,10302,7605
50.02,101,1,7122,10361,10356
50.02,101,2,6445,10487,9615
50.04,101,3,6826,9808,4535
50.50,102,0,7026,10296,7688
50.52,102,1,7124,10352,10224
50.52,102,2,6444,10483,9589
50.54,102,3,6825,9796,4544
51.00,103,0,7029,10297,7593
51.02,103,1,7121,10353,10310
51.02,103,2,6445,10487,9616
51.04,103,3,6826,9805,4483
51.50,104,0,7029,10293,7588
51.52,104,1,7121,10350,10200
51.52,104,2,6444,10479,9685
51.54,104,3,6826,9801,4538
52.00,105,0,7028,10307,7648
52.02,105,1,7122,10345,10227
52.02,105,2,6444,10492,9547
52.04,105,3,6827,9798,4554
52.50,106,0,7028,10306,7628
52.52,106,1,7121,10344,10397
52.52,106,2,6444,10492,9626
52.54,106,3,6826,9785,4537
53.00,107,0,7030,10310,7610
53.02,107,1,7122,10345,10210
53.02,107,2,6444,10493,9700
53.04,107,3,6826,9791,4540
53.50,108,0,7028,10303,7615
53.52,108,1,7122,10343,10314
53.52,108,2,6443,10487,9654
53.54,108,3,6824,9794,4517
54.00,109,0,7029,10311,7574
54.02,109,1,7121,10349,10230
54.02,109,2,6444,10491,9670
54.04,109,3,6825,9801,4538
54.50,110,0,7029,10297,7646
54.52,110,1,7123,10352,10210
54.52,110,2,6445,10481,9735
54.54,110,3,6825,9799,4559
55.00,111,0,7029,10312,7605
55.02,111,1,7122,10345,10271
55.02,111,2,6445,10494,9611
55.04,111,3,6825,9790,4559
55.50,112,0,7029,10304,7699
55.52,112,1,7122,10341,10488
55.52,112,2,6446,10488,9642
55.54,112,3,6827,9787,4536
56.00,113,0,7029,10303,7619
56.02,113,1,7122,10351,10215
56.02,113,2,6445,10488,9552
56.04,113,3,6826,9796,4524
56.50,114,0,7029,10297,7664
56.52,114,1,7123,10355,10271
56.52,114,2,6444,10490,9559
56.54,114,3,6829,9794,4548
57.00,115,0,7029,10303,7646
57.02,115,1,7122,10353,10358
57.02,115,2,6446,10487,9608
57.04,115,3,6826,9799,4547
57.50,116,0,7029,10301,7619
57.52,116,1,7120,10342,10160
57.52,116,2,6444,10483,9621
57.54,116,3,6827,9795,4545
58.00,117,0,7029,10303,7661
58.02,117,1,7123,10351,10419
58.02,117,2,6445,10485,9644
58.04,117,3,6826,9806,4563
58.50,118,0,7029,10292,7645
58.52,118,1,7123,10348,10202
58.52,118,2,6446,10480,9647
58.54,118,3,6827,9797,4523
59.00,119,0,7029,10302,7637
59.02,119,1,7121,10353,10117
59.02,119,2,6444,10480,9688
59.04,119,3,6826,9808,4556
59.50,120,0,7028,10295,7659
59.52,120,1,7122,10349,10216
59.52,120,2,6444,10479,9644
59.54,120,3,6827,9798,4522
60.00,121,0,7030,10297,7665
60.02,121,1,7120,10360,10380
60.02,121,2,6444,10483,9739
60.04,121,3,6825,9798,4511
60.50,122,0,7030,10294,7630
60.52,122,1,7122,10350,10356
60.52,122,2,6446,10479,9784
60.54,122,3,6826,9798,4576
61.00,123,0,7028,10297,7644
61.02,123,1,7120,10350,10221
61.02,123,2,6442,10482,9607
61.04,123,3,6827,9801,4507
61.50,124,0,7030,10295,7640
61.52,124,1,7124,10350,10439
61.52,124,2,6444,10481,9722
61.54,124,3,6827,9796,4519
62.00,125,0,7029,10299,7636
62.02,125,1,7121,10361,10395
62.02,125,2,6442,10479,9619
62.04,125,3,6825,9803,4533
62.50,126,0,7030,10296,7631
62.52,126,1,7122,10353,10320
62.52,126,2,6444,10480,9695
62.54,126,3,6826,9796,4554
63.00,127,0,7027,10300,7626
63.02,127,1,7121,10354,10419
63.02,127,2,6444,10485,9625
63.04,127,3,6827,9800,4534
63.50,128,0,7030,10286,7678
63.52,128,1,7123,10361,10350
63.52,128,2,6444,10469,9651
63.54,128,3,6826,9805,4509
64.01,129,0,7029,10286,7626
64.01,129,1,7120,10366,10221
64.02,129,2,6444,10472,9619
64.04,129,3,6828,9817,4541
64.51,130,0,7028,10286,7634
64.51,130,1,7123,10357,10410
64.52,130,2,6445,10469,9611
64.54,130,3,6825,9804,4526
65.01,131,0,7028,10296,7710
65.01,131,1,7122,10354,10146
65.02,131,2,6444,10480,9621
65.04,131,3,6825,9802,4578
65.51,132,0,7029,10281,7643
65.51,132,1,7122,10358,10437
65.52,132,2,6443,10468,9620
65.54,132,3,6827,9807,4566
66.01,133,0,7029,10299,7655
66.01,133,1,7122,10354,10268
66.02,133,2,6446,10472,9640
66.04,133,3,6827,9808,4546
66.51,134,0,7029,10293,7675
66.51,134,1,7121,10356,10315
66.52,134,2,6443,10477,9654
66.54,134,3,6825,9801,4545
67.01,135,0,7029,10295,7699
67.01,135,1,7123,10357,10156
67.02,135,2,6444,10478,9672
67.04,135,3,6825,9809,4525
67.51,136,0,7029,10294,7686
67.51,136,1,7123,10343,10452
67.52,136,2,6445,10479,9778
67.54,136,3,6827,9797,4561
68.01,137,0,7029,10295,7612
68.01,137,1,7121,10357,10234
68.02,137,2,6444,10481,9660
68.04,137,3,6826,9801,4535
68.51,138,0,7028,10293,7646
68.51,138,1,7122,10342,10221
68.52,138,2,6446,10478,9717
68.54,138,3,6826,9792,4561
69.01,139,0,7029,10298,7658
69.01,139,1,7123,10352,10430
69.02,139,2,6445,10485,9656
69.04,139,3,6826,9800,4545
69.51,140,0,7030,10293,7640
69.51,140,1,7124,10353,10452
69.52,140,2,6445,10474,9656
69.54,140,3,6827,9794,4570
70.01,141,0,7030,10301,7607
70.01,141,1,7122,10355,10386
70.02,141,2,6444,10479,9649
70.04,141,3,6827,9800,4570
70.51,142,0,7029,10293,7677
70.51,142,1,7125,10351,10432
70.52,142,2,6444,10479,9603
70.54,142,3,6826,9796,4585
71.01,143,0,7029,10300,7723
71.01,143,1,7122,10349,10443
71.02,143,2,6446,10483,9694
71.04,143,3,6827,9802,4578
71.51,144,0,7030,10290,7648
71.51,144,1,7124,10349,10354
71.52,144,2,6446,10476,9678
71.54,144,3,6827,9794,4592
72.01,145,0,7030,10301,7674
72.01,145,1,7124,10346,10419
72.02,145,2,6446,10479,9799
72.04,145,3,6826,9802,4573
72.51,146,0,7029,10293,7671
72.51,146,1,7122,10346,10464
72.52,146,2,6444,10477,9758
72.54,146,3,6828,9793,4546
73.01,147,0,7029,10298,7691
73.01,147,1,7122,10355,10491
73.02,147,2,6445,10478,9560
73.04,147,3,6827,9798,4551
73.51,148,0,7028,10306,7661
73.51,148,1,7123,10347,10264
73.52,148,2,6446,10489,9757
73.54,148,3,6829,9784,4553
74.01,149,0,7030,10312,7665
74.01,149,1,7123,10343,10305
74.02,149,2,6446,10488,9691
74.04,149,3,6828,9788,4564
74.51,150,0,7029,10302,7709
74.51,150,1,7123,10340,10402
74.52,150,2,6445,10489,9737
74.54,150,3,6829,9785,4567
75.01,151,0,7030,10304,7686
75.01,151,1,7125,10350,10535
75.02,151,2,6446,10490,9778
75.04,151,3,6827,9792,4553
75.51,152,0,7030,10301,7688
75.51,152,1,7125,10340,10284
75.52,152,2,6445,10482,9790
75.54,152,3,6824,9788,4573
76.01,153,0,7028,10300,7676
76.01,153,1,7122,10350,10249
76.02,153,2,6446,10482,9745
76.04,153,3,6827,9797,4543
76.51,154,0,7029,10297,7657
76.51,154,1,7124,10348,10428
76.52,154,2,6446,10484,9675
76.54,154,3,6829,9790,4592
77.01,155,0,7028,10310,7728
77.01,155,1,7122,10343,10434
77.02,155,2,6444,10489,9657
77.04,155,3,6828,9792,4577
77.51,156,0,7029,10300,7756
77.51,156,1,7124,10344,10391
77.52,156,2,6446,10484,9722
77.54,156,3,6828,9786,4593
78.01,157,0,7029,10301,7733
78.01,157,1,7124,10346,10450
78.02,157,2,6445,10484,9644
78.04,157,3,6826,9794,4534
78.51,158,0,7029,10294,7635
78.51,158,1,7125,10344,10212
78.52,158,2,6446,10483,9788
78.54,158,3,6828,9792,4599
79.01,159,0,7029,10298,7754
79.01,159,1,7123,10350,10409
79.02,159,2,6446,10487,9637
79.04,159,3,6827,9793,4600
79.51,160,0,7029,10297,7708
79.51,160,1,7124,10341,10295
79.52,160,2,6445,10483,9799
79.54,160,3,6830,9793,4570
80.01,161,0,7029,10302,7668
80.01,161,1,7122,10345,10410
80.02,161,2,6446,10482,9765
80.04,161,3,6828,9795,4568
80.51,162,0,7030,10291,7694
80.51,162,1,7126,10345,10258
80.52,162,2,6447,10478,9857
80.54,162,3,6827,9792,4599
81.01,163,0,7029,10295,7764
81.01,163,1,7122,10348,10473
81.02,163,2,6447,10480,9746
81.04,163,3,6828,9798,4571
81.51,164,0,7031,10291,7695
81.51,164,1,7126,10349,10357
81.52,164,2,6445,10477,9657
81.54,164,3,6828,9799,4572
82.01,165,0,7030,10294,7678
82.01,165,1,7123,10354,10470
82.02,165,2,6446,10476,9716
82.04,165,3,6829,9798,4599
82.51,166,0,7030,10291,7670
82.51,166,1,7124,10349,10244
82.52,166,2,6446,10475,9738
82.54,166,3,6830,9796,4598
83.01,167,0,7030,10292,7764
83.01,167,1,7124,10354,10442
83.02,167,2,6446,10476,9699
83.04,167,3,6827,9804,4615
83.51,168,0,7030,10293,7759
83.51,168,1,7124,10348,10351
83.52,168,2,6446,10474,9713
83.54,168,3,6829,9797,4585
84.01,169,0,7029,10292,7754
84.01,169,1,7124,10351,10548
84.02,169,2,6445,10477,9737
84.04,169,3,6828,9797,4581
84.51,170,0,7031,10291,7734
84.51,170,1,7126,10350,10320
84.52,170,2,6446,10482,9741
84.54,170,3,6828,9799,4558
85.01,171,0,7030,10294,7727
85.01,171,1,7120,10346,10500
85.02,171,2,6445,10478,9862
85.04,171,3,6828,9798,4592
85.51,172,0,7031,10289,7739
85.51,172,1,7125,10347,10382
85.52,172,2,6444,10474,9721
85.54,172,3,6827,9795,4583
86.01,173,0,7029,10292,7759
86.01,173,1,7126,10358,10489
86.02,173,2,6446,10478,9681
86.04,173,3,6827,9795,4596
86.51,174,0,7030,10289,7644
86.51,174,1,7125,10342,10417
86.52,174,2,6444,10474,9717
86.54,174,3,6826,9793,4580
87.01,175,0,7030,10298,7687
87.01,175,1,7124,10348,10448
87.02,175,2,6445,10480,9876
87.04,175,3,6828,9804,4590
87.51,176,0,7029,10292,7675
87.51,176,1,7125,10347,10350
87.52,176,2,6447,10475,9760
87.54,176,3,6828,9794,4552
88.01,177,0,7028,10294,7704
88.01,177,1,7124,10349,10476
88.02,177,2,6447,10476,9759
88.04,177,3,6828,9798,4604
88.51,178,0,7031,10286,7739
88.51,178,1,7124,10347,10524
88.52,178,2,6445,10475,9748
88.54,178,3,6826,9794,4541
89.01,179,0,7029,10287,7742
89.01,179,1,7124,10358,10321
89.02,179,2,6444,10472,9787
89.04,179,3,6826,9810,4569
89.51,180,0,7029,10279,7653
89.51,180,1,7124,10362,10515
89.52,180,2,6445,10462,9702
89.54,180,3,6826,9806,4562
90.01,181,0,7029,10283,7638
90.01,181,1,7123,10367,10449
90.02,181,2,6444,10465,9639
90.04,181,3,6827,9810,4592
90.51,182,0,7029,10281,7676
90.51,182,1,7124,10361,10322
90.52,182,2,6446,10465,9676
90.54,182,3,6827,9808,4551
91.01,183,0,7028,10285,7627
91.01,183,1,7123,10368,10341
91.02,183,2,6445,10476,9643
91.04,183,3,6827,9810,4541
91.51,184,0,7028,10286,7583
91.51,184,1,7124,10361,10193
91.52,184,2,6444,10470,9698
91.54,184,3,6827,9805,4548
92.01,185,0,7030,10292,7634
92.01,185,1,7122,10359,10394
92.02,185,2,6445,10476,9560
92.04,185,3,6825,9804,4592
92.51,186,0,7028,10295,7692
92.51,186,1,7124,10348,10345
92.52,186,2,6446,10476,9733
92.54,186,3,6825,9800,4516
93.01,187,0,7031,10291,7596
93.01,187,1,7122,10356,10293
93.02,187,2,6445,10474,9714
93.04,187,3,6826,9811,4572
93.51,188,0,7028,10283,7624
93.51,188,1,7122,10365,10413
93.52,188,2,6445,10468,9704
93.54,188,3,6827,9809,4526
94.01,189,0,7028,10289,7645
94.01,189,1,7122,10363,10325
94.02,189,2,6444,10473,9688
94.04,189,3,6825,9812,4515
94.51,190,0,7026,10289,7610
94.51,190,1,7123,10361,10364
94.52,190,2,6446,10473,9650
94.54,190,3,6826,9809,4542
95.01,191,0,7027,10295,7572
95.01,191,1,7122,10364,10409
95.02,191,2,6443,10480,9624
95.04,191,3,6827,9809,4530
95.51,192,0,7030,10290,7612
95.51,192,1,7124,10361,10309
95.52,192,2,6445,10473,9646
95.54,192,3,6825,9805,4555
96.01,193,0,7028,10297,7591
96.01,193,1,7122,10367,10302
96.02,193,2,6445,10476,9619
96.04,193,3,6825,9806,4523
96.51,194,0,7027,10292,7569
96.51,194,1,7122,10356,10431
96.52,194,2,6443,10472,9623
96.54,194,3,6826,9801,4497
97.01,195,0,7027,10292,7589
97.01,195,1,7121,10363,10225
97.02,195,2,6444,10478,9740
97.04,195,3,6826,9807,4536
97.51,196,0,7026,10291,7573
97.51,196,1,7122,10359,10310
97.52,196,2,6446,10474,9632
97.54,196,3,6827,9805,4542
98.01,197,0,7028,10304,7689
98.01,197,1,7121,10362,10366
98.02,197,2,6443,10480,9704
98.04,197,3,6826,9809,4495
98.51,198,0,7028,10294,7623
98.51,198,1,7121,10359,10370
98.52,198,2,6445,10479,9598
98.54,198,3,6827,9798,4532
99.01,199,0,7029,10300,7605
99.01,199,1,7120,10355,10380
99.02,199,2,6444,10480,9623
99.04,199,3,6826,9803,4491
99.51,200,0,7027,10296,7636
99.51,200,1,7123,10353,10199
99.52,200,2,6444,10479,9654
99.54,200,3,6826,9804,4521
100.01,201,0,7027,10301,7572
100.01,201,1,7122,10358,10206
100.02,201,2,6443,10481,9587
100.04,201,3,6825,9803,4544
100.51,202,0,7027,10296,7609
100.51,202,1,7122,10350,10423
100.52,202,2,6442,10481,9491
100.54,202,3,6825,9795,4494
101.01,203,0,7028,10298,7644
101.01,203,1,7122,10355,10371
101.02,203,2,6444,10486,9529
101.04,203,3,6825,9801,4506
101.51,204,0,7028,10295,7609
101.51,204,1,7122,10352,10144
101.52,204,2,6443,10484,9686
101.54,204,3,6825,9801,4513
102.01,205,0,7028,10300,7605
102.01,205,1,7123,10354,10465
102.02,205,2,6445,10482,9588
102.04,205,3,6826,9806,4527
102.51,206,0,7027,10296,7541
