Time,ChipID,T1,T2,T3
9.02,19,1,6975,10854,2929
9.02,19,2,6315,10979,2654
9.03,19,3,6681,10364,1316
9.51,20,0,6883,10829,2192
9.52,20,1,6973,10862,2896
9.52,20,2,6317,10978,2665
9.53,20,3,6679,10365,1323
10.01,21,0,6883,10835,2189
10.02,21,1,6974,10854,2883
10.02,21,2,6316,10982,2679
10.03,21,3,6680,10360,1321
10.51,22,0,6885,10831,2181
10.52,22,1,6974,10857,2890
10.52,22,2,6316,10979,2661
10.53,22,3,6680,10363,1328
11.01,23,0,6883,10825,2216
11.02,23,1,6973,10860,2906
11.02,23,2,6316,10976,2662
11.03,23,3,6679,10367,1325
11.51,24,0,6883,10840,2188
11.52,24,1,6974,10849,2908
11.52,24,2,6316,10985,2639
11.53,24,3,6680,10358,1323
12.01,25,0,6883,10837,2188
12.02,25,1,6974,10848,2902
12.02,25,2,6316,10987,2680
12.03,25,3,6679,10356,1324
12.51,26,0,6885,10834,2212
12.52,26,1,6976,10845,2931
12.52,26,2,6318,10986,2652
12.53,26,3,6679,10355,1330
13.01,27,0,6885,10833,2203
13.02,27,1,6976,10843,2945
13.02,27,2,6317,10983,2651
13.03,27,3,6680,10358,1329
13.51,28,0,6885,10834,2191
13.52,28,1,6978,10842,2907
13.52,28,2,6317,10986,2679
13.53,28,3,6680,10353,1332
14.01,29,0,6885,10832,2195
14.02,29,1,6976,10842,2964
14.02,29,2,6318,10985,2674
14.03,29,3,6680,10352,1338
14.51,30,0,6886,10831,2206
14.52,30,1,6976,10843,2936
14.52,30,2,6318,10983,2670
14.53,30,3,6681,10352,1336
15.01,31,0,6885,10826,2214
15.02,31,1,6976,10843,2974
15.02,31,2,6318,10981,2687
15.03,31,3,6681,10355,1340
15.51,32,0,6886,10833,2230
15.52,32,1,6977,10839,2980
15.52,32,2,6317,10985,2704
15.53,32,3,6681,10348,1349
16.01,33,0,6885,10831,2210
16.02,33,1,6978,10840,2979
16.03,33,2,6317,10984,2697
16.04,33,3,6681,10348,1343
16.51,34,0,6886,10831,2237
16.52,34,1,6977,10834,2986
16.53,34,2,6317,10986,2693
16.54,34,3,6682,10343,1339
17.01,35,0,6888,10836,2240
17.02,35,1,6978,10834,2956
17.03,35,2,6318,10986,2703
17.04,35,3,6683,10344,1348
17.51,36,0,6886,10833,2256
17.52,36,1,6978,10833,2969
17.53,36,2,6319,10985,2693
17.54,36,3,6681,10338,1358
18.01,37,0,6887,10836,2238
18.02,37,1,6977,10834,2946
18.03,37,2,6317,10987,2693
18.04,37,3,6681,10345,1358
18.51,38,0,6887,10832,2217
18.52,38,1,6977,10831,2998
18.53,38,2,6318,10984,2696
18.54,38,3,6681,10342,1348
19.01,39,0,6886,10834,2256
19.02,39,1,6977,10827,2982
19.03,39,2,6319,10988,2716
19.04,39,3,6682,10338,1358
19.51,40,0,6888,10834,2236
19.52,40,1,6979,10826,2965
19.53,40,2,6320,10988,2720
19.54,40,3,6681,10334,1370
20.01,41,0,6886,10829,2264
20.02,41,1,6980,10836,2980
20.03,41,2,6319,10979,2714
20.04,41,3,6683,10342,1360
20.51,42,0,6888,10823,2243
20.52,42,1,6978,10830,3025
20.53,42,2,6318,10975,2726
20.54,42,3,6681,10344,1370
21.01,43,0,6888,10822,2254
21.02,43,1,6977,10831,2996
21.03,43,2,6319,10977,2694
21.04,43,3,6684,10342,1365
21.51,44,0,6888,10821,2253
21.52,44,1,6979,10830,3031
21.53,44,2,6319,10973,2733
21.54,44,3,6685,10339,1363
22.01,45,0,6889,10822,2274
22.02,45,1,6979,10830,2990
22.03,45,2,6318,10972,2734
22.04,45,3,6683,10342,1365
22.51,46,0,6888,10818,2262
22.52,46,1,6979,10827,3002
22.53,46,2,6320,10974,2764
22.54,46,3,6683,10341,1377
23.01,47,0,6890,10819,2288
23.02,47,1,6980,10825,3030
23.03,47,2,6317,10972,2737
23.04,47,3,6685,10340,1378
23.51,48,0,6890,10817,2297
23.52,48,1,6980,10827,2985
23.53,48,2,6319,10974,2789
23.54,48,3,6685,10341,1373
24.01,49,0,6889,10817,2305
24.02,49,1,6979,10825,3015
24.03,49,2,6321,10974,2761
24.04,49,3,6683,10337,1381
24.51,50,0,6888,10815,2280
24.52,50,1,6980,10827,3019
24.53,50,2,6320,10970,2760
24.54,50,3,6684,10337,1368
25.01,51,0,6888,10813,2284
25.02,51,1,6978,10833,3062
25.03,51,2,6319,10967,2755
25.04,51,3,6684,10340,1366
25.51,52,0,6889,10810,2276
25.52,52,1,6980,10833,3053
25.53,52,2,6318,10969,2752
25.54,52,3,6685,10344,1369
26.01,53,0,6890,10813,2275
26.02,53,1,6978,10833,3054
26.03,53,2,6320,10968,2755
26.04,53,3,6684,10344,1377
26.51,54,0,6889,10810,2285
26.52,54,1,6981,10839,3049
26.53,54,2,6319,10963,2734
26.54,54,3,6683,10349,1377
27.01,55,0,6888,10812,2288
27.02,55,1,6980,10837,3012
27.03,55,2,6319,10967,2761
27.04,55,3,6683,10345,1375
27.51,56,0,6888,10813,2278
27.52,56,1,6979,10833,3006
27.53,56,2,6319,10963,2752
27.54,56,3,6685,10344,1365
28.01,57,0,6889,10812,2288
28.02,57,1,6979,10839,2975
28.03,57,2,6319,10963,2757
28.04,57,3,6683,10350,1362
28.51,58,0,6889,10805,2307
28.52,58,1,6979,10845,2964
28.53,58,2,6319,10959,2758
28.54,58,3,6683,10353,1369
29.01,59,0,6889,10816,2285
29.02,59,1,6978,10834,2967
29.03,59,2,6318,10968,2734
29.04,59,3,6685,10345,1367
29.51,60,0,6889,10820,2267
29.52,60,1,6980,10833,2980
29.53,60,2,6319,10971,2748
29.54,60,3,6684,10343,1370
30.01,61,0,6889,10820,2279
30.02,61,1,6978,10829,2940
30.03,61,2,6320,10974,2748
30.04,61,3,6683,10346,1355
30.51,62,0,6888,10822,2293
30.52,62,1,6977,10833,2967
30.53,62,2,6319,10970,2755
30.54,62,3,6681,10342,1358
31.01,63,0,6889,10824,2267
31.02,63,1,6979,10831,2965
31.03,63,2,6320,10975,2757
31.04,63,3,6683,10345,1359
31.51,64,0,6888,10822,2261
31.52,64,1,6979,10836,2951
31.53,64,2,6320,10975,2758
31.54,64,3,6682,10347,1348
32.00,65,0,6888,10821,2261
32.02,65,1,6976,10838,2935
32.02,65,2,6318,10976,2732
32.04,65,3,6684,10344,1367
32.50,66,0,6887,10821,2234
32.52,66,1,6976,10837,2936
32.52,66,2,6319,10975,2724
32.54,66,3,6681,10346,1348
33.00,67,0,6888,10824,2240
33.02,67,1,6976,10836,2964
33.02,67,2,6319,10971,2731
33.04,67,3,6684,10349,1354
33.50,68,0,6888,10820,2265
33.52,68,1,6976,10837,2963
33.52,68,2,6320,10974,2717
33.54,68,3,6682,10351,1342
34.00,69,0,6888,10822,2249
34.02,69,1,6976,10836,2986
34.02,69,2,6320,10972,2735
34.04,69,3,6681,10349,1338
34.50,70,0,6886,10825,2257
34.52,70,1,6976,10839,2919
34.52,70,2,6318,10977,2717
34.54,70,3,6681,10343,1356
35.00,71,0,6888,10828,2237
35.02,71,1,6974,10838,2917
35.02,71,2,6319,10982,2700
35.04,71,3,6682,10344,1333
35.50,72,0,6887,10830,2212
35.52,72,1,6975,10838,2896
35.52,72,2,6319,10981,2720
35.54,72,3,6681,10347,1340
36.00,73,0,6886,10833,2237
36.02,73,1,6976,10840,2939
36.02,73,2,6320,10983,2733
36.04,73,3,6679,10346,1346
36.50,74,0,6885,10838,2252
36.52,74,1,6976,10833,2875
36.52,74,2,6319,10985,2698
36.54,74,3,6682,10343,1330
37.00,75,0,6885,10831,2227
37.02,75,1,6978,10837,2914
37.02,75,2,6317,10981,2720
37.04,75,3,6682,10353,1324
37.50,76,0,6886,10832,2215
37.52,76,1,6976,10840,2886
37.52,76,2,6319,10984,2712
37.54,76,3,6680,10351,1339
38.00,77,0,6886,10837,2226
38.02,77,1,6975,10837,2920
38.02,77,2,6318,10988,2717
38.04,77,3,6679,10347,1334
38.50,78,0,6885,10841,2204
38.52,78,1,6974,10833,2934
38.52,78,2,6317,10993,2672
38.54,78,3,6681,10343,1327
39.00,79,0,6885,10840,2207
39.02,79,1,6973,10835,2874
39.02,79,2,6318,10990,2737
39.04,79,3,6679,10346,1326
39.50,80,0,6885,10832,2203
39.52,80,1,6974,10845,2854
39.52,80,2,6316,10985,2693
39.54,80,3,6678,10355,1341
40.00,81,0,6884,10835,2224
40.02,81,1,6975,10849,2914
40.02,81,2,6318,10984,2712
40.04,81,3,6680,10355,1332
40.50,82,0,6884,10835,2203
40.52,82,1,6975,10844,2851
40.52,82,2,6319,10984,2684
40.54,82,3,6679,10355,1321
41.00,83,0,6885,10836,2209
41.02,83,1,6973,10847,2861
41.02,83,2,6318,10985,2676
41.04,83,3,6681,10359,1322
41.50,84,0,6885,10832,2181
41.52,84,1,6972,10849,2852
41.52,84,2,6318,10983,2669
41.54,84,3,6678,10359,1316
42.00,85,0,6883,10837,2176
42.02,85,1,6975,10849,2899
42.02,85,2,6317,10984,2657
42.04,85,3,6679,10360,1306
42.50,86,0,6885,10838,2202
42.52,86,1,6973,10848,2869
42.52,86,2,6316,10985,2670
42.54,86,3,6678,10361,1306
43.00,87,0,6883,10838,2190
43.02,87,1,6976,10852,2884
43.02,87,2,6316,10989,2656
43.04,87,3,6679,10362,1318
43.50,88,0,6884,10838,2185
43.52,88,1,6973,10850,2830
43.52,88,2,6316,10987,2639
43.54,88,3,6676,10366,1311
44.00,89,0,6883,10838,2182
44.02,89,1,6974,10851,2869
44.02,89,2,6317,10992,2672
44.04,89,3,6679,10359,1310
44.50,90,0,6884,10836,2176
44.52,90,1,6976,10855,2872
44.52,90,2,6315,10987,2656
44.54,90,3,6678,10362,1308
45.00,91,0,6884,10837,2186
45.02,91,1,6974,10853,2879
45.02,91,2,6316,10986,2658
45.04,91,3,6681,10365,1316
45.50,92,0,6884,10837,2186
45.52,92,1,6976,10854,2854
45.52,92,2,6315,10984,2634
45.54,92,3,6678,10367,1312
46.00,93,0,6884,10835,2178
46.02,93,1,6974,10855,2885
46.02,93,2,6316,10981,2662
46.04,93,3,6680,10367,1313
46.50,94,0,6883,10834,2195
46.52,94,1,6975,10852,2839
46.52,94,2,6317,10983,2639
46.54,94,3,6679,10366,1312
47.00,95,0,6884,10833,2181
47.02,95,1,6975,10856,2864
47.02,95,2,6317,10980,2665
47.04,95,3,6680,10366,1316
47.50,96,0,6884,10826,2202
47.52,96,1,6975,10858,2912
47.52,96,2,6316,10977,2632
47.54,96,3,6679,10370,1316
48.00,97,0,6882,10834,2195
48.02,97,1,6974,10846,2861
48.02,97,2,6315,10985,2643
48.04,97,3,6680,10360,1327
48.50,98,0,6884,10831,2177
48.52,98,1,6975,10855,2848
48.52,98,2,6317,10979,2654
48.54,98,3,6680,10364,1318
49.00,99,0,6884,10826,2202
49.02,99,1,6975,10855,2870
49.02,99,2,6316,10978,2651
49.04,99,3,6680,10370,1318
49.50,100,0,6885,10825,2174
49.52,100,1,6977,10853,2884
49.52,100,2,6316,10977,2657
49.54,100,3,6681,10369,1324
50.00,101,0,6884,10834,2200
50.02,101,1,6975,10847,2905
50.02,101,2,6316,10986,2689
50.04,101,3,6681,10358,1321
50.50,102,0,6885,10835,2188
50.52,102,1,6975,10845,2918
50.52,102,2,6317,10984,2655
50.54,102,3,6680,10355,1335
51.00,103,0,6883,10835,2209
51.02,103,1,6975,10842,2927
51.02,103,2,6317,10985,2672
51.04,103,3,6680,10357,1332
51.50,104,0,6886,10832,2219
51.52,104,1,6975,10841,2868
51.52,104,2,6316,10984,2647
51.54,104,3,6681,10353,1327
52.00,105,0,6885,10830,2227
52.02,105,1,6977,10843,2908
52.02,105,2,6318,10986,2644
52.04,105,3,6681,10353,1336
52.50,106,0,6885,10830,2227
52.52,106,1,6976,10839,2915
52.52,106,2,6316,10988,2681
52.54,106,3,6681,10353,1337
53.00,107,0,6886,10832,2242
53.02,107,1,6977,10841,2915
53.02,107,2,6317,10986,2673
53.04,107,3,6681,10349,1334
53.50,108,0,6886,10828,2208
53.52,108,1,6976,10844,2942
53.52,108,2,6317,10984,2704
53.54,108,3,6682,10353,1342
54.00,109,0,6887,10829,2218
54.02,109,1,6976,10837,2945
54.02,109,2,6318,10983,2685
54.04,109,3,6682,10350,1344
54.50,110,0,6885,10826,2254
54.52,110,1,6977,10836,2970
54.52,110,2,6318,10982,2664
54.54,110,3,6683,10350,1346
55.00,111,0,6886,10827,2246
55.02,111,1,6976,10836,2964
55.02,111,2,6318,10987,2686
55.04,111,3,6683,10347,1347
55.50,112,0,6887,10829,2237
55.52,112,1,6978,10835,2949
55.52,112,2,6318,10985,2681
55.54,112,3,6682,10343,1355
56.00,113,0,6887,10831,2254
56.02,113,1,6977,10832,2953
56.02,113,2,6317,10984,2730
56.04,113,3,6681,10343,1360
56.50,114,0,6886,10830,2252
56.52,114,1,6980,10833,2956
56.52,114,2,6318,10986,2696
56.54,114,3,6682,10340,1356
57.00,115,0,6887,10837,2248
57.02,115,1,6979,10823,2981
57.02,115,2,6317,10990,2685
57.04,115,3,6681,10336,1354
57.50,116,0,6888,10824,2257
57.52,116,1,6979,10835,2953
57.52,116,2,6319,10977,2729
57.54,116,3,6682,10342,1361
58.00,117,0,6888,10831,2247
58.02,117,1,6981,10827,3015
58.02,117,2,6318,10984,2714
58.04,117,3,6683,10337,1369
58.50,118,0,6888,10831,2257
58.52,118,1,6980,10819,2991
58.52,118,2,6318,10988,2689
58.54,118,3,6683,10331,1378
59.00,119,0,6887,10828,2272
59.02,119,1,6979,10823,3026
59.02,119,2,6319,10983,2723
59.04,119,3,6685,10335,1363
59.50,120,0,6889,10821,2284
59.52,120,1,6980,10831,2989
59.52,120,2,6321,10975,2729
59.54,120,3,6685,10337,1369
60.00,121,0,6888,10821,2285
60.02,121,1,6979,10829,3043
60.02,121,2,6320,10975,2729
60.04,121,3,6683,10339,1374
60.50,122,0,6888,10821,2291
60.52,122,1,6981,10831,3028
60.52,122,2,6319,10972,2726
60.54,122,3,6683,10340,1365
61.00,123,0,6889,10818,2293
61.02,123,1,6981,10831,2983
61.02,123,2,6319,10972,2744
61.04,123,3,6686,10337,1367
61.50,124,0,6888,10816,2285
61.52,124,1,6979,10829,3038
61.52,124,2,6319,10974,2747
61.54,124,3,6686,10337,1381
62.00,125,0,6888,10817,2290
62.02,125,1,6978,10828,2984
62.02,125,2,6319,10975,2725
62.04,125,3,6686,10338,1369
62.50,126,0,6889,10820,2288
62.52,126,1,6979,10828,3011
62.52,126,2,6319,10974,2738
62.54,126,3,6684,10337,1386
63.00,127,0,6888,10815,2273
63.02,127,1,6980,10832,2987
63.02,127,2,6320,10971,2758
63.04,127,3,6684,10338,1383
63.50,128,0,6888,10812,2287
63.52,128,1,6980,10834,2976
63.52,128,2,6319,10968,2745
63.54,128,3,6685,10343,1373
64.01,129,0,6888,10814,2279
64.01,129,1,6980,10835,2990
64.02,129,2,6320,10970,2731
64.04,129,3,6685,10343,1381
64.51,130,0,6890,10814,2275
64.51,130,1,6980,10835,2990
64.52,130,2,6321,10969,2765
64.54,130,3,6684,10339,1373
65.01,131,0,6889,10810,2272
65.01,131,1,6979,10839,2980
65.02,131,2,6321,10965,2760
65.04,131,3,6684,10348,1365
65.51,132,0,6889,10814,2266
65.51,132,1,6981,10834,2973
65.52,132,2,6321,10967,2761
65.54,132,3,6685,10348,1361
66.01,133,0,6888,10812,2263
66.01,133,1,6979,10844,2963
66.02,133,2,6319,10963,2748
66.04,133,3,6684,10352,1372
66.51,134,0,6889,10810,2293
66.51,134,1,6982,10843,2991
66.52,134,2,6319,10965,2793
66.54,134,3,6684,10348,1375
67.01,135,0,6888,10820,2288
67.01,135,1,6978,10833,2962
67.02,135,2,6319,10972,2738
67.04,135,3,6683,10343,1367
67.51,136,0,6890,10820,2280
67.51,136,1,6978,10834,2965
67.52,136,2,6319,10972,2748
67.54,136,3,6685,10342,1360
68.01,137,0,6888,10821,2277
68.01,137,1,6978,10835,2939
68.02,137,2,6320,10973,2778
68.04,137,3,6684,10342,1356
68.51,138,0,6889,10824,2282
68.51,138,1,6977,10836,2967
68.52,138,2,6319,10975,2756
68.54,138,3,6684,10343,1369
69.01,139,0,6887,10825,2281
69.01,139,1,6978,10833,2945
69.02,139,2,6318,10975,2763
69.04,139,3,6683,10347,1357
69.51,140,0,6888,10824,2268
69.51,140,1,6976,10838,2950
69.52,140,2,6320,10973,2726
69.54,140,3,6683,10344,1353
70.01,141,0,6886,10823,2273
70.01,141,1,6977,10835,2952
70.02,141,2,6319,10978,2727
70.04,141,3,6681,10344,1359
70.51,142,0,6887,10823,2257
70.51,142,1,6979,10836,2936
70.52,142,2,6319,10977,2708
70.54,142,3,6683,10341,1357
71.01,143,0,6887,10828,2232
71.01,143,1,6976,10835,2967
71.02,143,2,6319,10984,2727
71.04,143,3,6683,10343,1360
71.51,144,0,6887,10829,2270
71.51,144,1,6976,10835,2938
71.52,144,2,6319,10979,2740
71.54,144,3,6684,10341,1352
72.01,145,0,6886,10835,2258
72.01,145,1,6978,10831,2944
72.02,145,2,6318,10987,2724
72.04,145,3,6684,10340,1343
72.51,146,0,6885,10831,2239
72.51,146,1,6975,10840,2914
72.52,146,2,6318,10986,2728
72.54,146,3,6683,10338,1340
73.01,147,0,6886,10837,2224
73.01,147,1,6977,10831,2931
73.02,147,2,6318,10988,2699
73.04,147,3,6680,10339,1338
73.51,148,0,6886,10834,2254
73.51,148,1,6975,10839,2888
73.52,148,2,6318,10980,2735
73.54,148,3,6682,10351,1339
74.01,149,0,6886,10829,2247
74.01,149,1,6974,10841,2899
74.02,149,2,6317,10979,2721
74.04,149,3,6680,10353,1322
74.51,150,0,6886,10829,2249
74.51,150,1,6977,10844,2951
74.52,150,2,6319,10977,2702
74.54,150,3,6682,10355,1334
75.01,151,0,6886,10829,2232
75.01,151,1,6975,10842,2887
75.02,151,2,6316,10982,2704
75.04,151,3,6680,10355,1334
75.51,152,0,6885,10831,2222
75.51,152,1,6975,10846,2907
75.52,152,2,6319,10982,2688
75.54,152,3,6680,10352,1328
76.01,153,0,6883,10829,2218
76.01,153,1,6977,10845,2870
76.02,153,2,6317,10987,2706
76.04,153,3,6682,10356,1326
76.51,154,0,6886,10831,2216
76.51,154,1,6975,10847,2890
76.52,154,2,6318,10983,2688
76.54,154,3,6679,10359,1335
77.01,155,0,6885,10831,2220
77.01,155,1,6975,10846,2867
77.02,155,2,6317,10983,2666
77.04,155,3,6681,10359,1322
77.51,156,0,6885,10832,2226
77.51,156,1,6976,10850,2903
77.52,156,2,6318,10980,2679
77.54,156,3,6680,10359,1327
78.01,157,0,6885,10830,2187
78.01,157,1,6974,10854,2862
78.02,157,2,6316,10982,2714
78.04,157,3,6678,10364,1320
78.51,158,0,6885,10823,2212
78.51,158,1,6974,10858,2893
78.52,158,2,6317,10974,2674
78.54,158,3,6679,10369,1322
79.01,159,0,6886,10832,2204
79.01,159,1,6975,10853,2890
79.02,159,2,6315,10981,2672
79.04,159,3,6679,10362,1334
79.51,160,0,6884,10827,2167
79.51,160,1,6975,10862,2875
79.52,160,2,6316,10975,2683
79.54,160,3,6680,10372,1318
80.01,161,0,6883,10825,2204
80.01,161,1,6974,10861,2846
80.02,161,2,6315,10976,2659
80.04,161,3,6679,10370,1327
80.51,162,0,6883,10835,2182
80.51,162,1,6974,10852,2862
80.52,162,2,6316,10989,2668
80.54,162,3,6680,10360,1309
81.01,163,0,6883,10836,2191
81.01,163,1,6973,10851,2840
81.02,163,2,6317,10989,2663
81.04,163,3,6679,10360,1313
81.51,164,0,6883,10838,2183
81.51,164,1,6973,10846,2861
81.52,164,2,6316,10989,2680
81.54,164,3,6679,10361,1320
82.01,165,0,6885,10835,2177
82.01,165,1,6974,10848,2852
82.02,165,2,6315,10989,2659
82.04,165,3,6679,10361,1313
82.51,166,0,6884,10836,2181
82.51,166,1,6975,10849,2859
82.52,166,2,6316,10987,2638
82.54,166,3,6680,10358,1323
83.01,167,0,6884,10839,2185
83.01,167,1,6975,10850,2871
83.02,167,2,6314,10989,2661
83.04,167,3,6679,10358,1320
83.51,168,0,6883,10836,2183
83.51,168,1,6976,10850,2884
83.52,168,2,6315,10985,2685
83.54,168,3,6679,10357,1320
84.01,169,0,6884,10838,2180
84.01,169,1,6975,10845,2890
84.02,169,2,6316,10989,2661
84.04,169,3,6680,10359,1316
84.51,170,0,6884,10838,2185
84.51,170,1,6975,10845,2914
84.52,170,2,6317,10993,2663
84.54,170,3,6680,10351,1336
85.01,171,0,6885,10840,2195
85.01,171,1,6977,10843,2899
85.02,171,2,6317,10991,2679
85.04,171,3,6679,10352,1328
85.51,172,0,6884,10841,2208
85.51,172,1,6975,10839,2873
85.52,172,2,6316,10991,2671
85.54,172,3,6681,10351,1342
86.01,173,0,6884,10841,2207
86.01,173,1,6976,10837,2932
86.02,173,2,6317,10991,2679
86.04,173,3,6682,10352,1321
86.51,174,0,6884,10839,2201
86.51,174,1,6977,10839,2921
86.52,174,2,6316,10992,2657
86.54,174,3,6681,10347,1328
87.01,175,0,6886,10845,2214
87.01,175,1,6977,10833,2940
87.02,175,2,6317,10994,2659
87.04,175,3,6680,10344,1327
87.51,176,0,6885,10837,2218
87.51,176,1,6976,10833,2956
87.52,176,2,6317,10991,2690
87.54,176,3,6680,10347,1345
88.01,177,0,6886,10832,2205
88.01,177,1,6977,10838,2917
88.02,177,2,6318,10983,2672
88.04,177,3,6680,10353,1345
88.51,178,0,6885,10831,2213
88.51,178,1,6979,10837,2886
88.52,178,2,6318,10981,2678
88.54,178,3,6682,10351,1336
89.01,179,0,6885,10829,2222
89.01,179,1,6977,10841,2932
89.02,179,2,6317,10984,2710
89.04,179,3,6681,10352,1334
89.51,180,0,6886,10830,2226
89.51,180,1,6976,10835,2938
89.52,180,2,6318,10981,2675
89.54,180,3,6681,10351,1352
90.01,181,0,6884,10831,2233
90.01,181,1,6976,10837,2951
90.02,181,2,6318,10981,2694
90.04,181,3,6683,10348,1338
90.51,182,0,6885,10829,2238
90.51,182,1,6978,10833,2972
90.52,182,2,6318,10980,2704
90.54,182,3,6682,10345,1350
91.01,183,0,6886,10823,2238
91.01,183,1,6979,10840,2907
91.02,183,2,6318,10981,2704
91.04,183,3,6685,10349,1350
91.51,184,0,6886,10826,2256
91.51,184,1,6978,10837,2970
91.52,184,2,6320,10976,2700
91.54,184,3,6684,10350,1349
92.01,185,0,6886,10822,2258
92.01,185,1,6977,10837,2959
92.02,185,2,6318,10974,2697
92.04,185,3,6683,10350,1356
92.51,186,0,6887,10820,2261
92.51,186,1,6979,10840,2930
92.52,186,2,6318,10971,2711
92.54,186,3,6683,10350,1360
93.01,187,0,6886,10820,2247
93.01,187,1,6978,10837,2952
93.02,187,2,6318,10978,2706
93.04,187,3,6682,10346,1363
93.51,188,0,6888,10817,2273
93.51,188,1,6979,10840,2959
93.52,188,2,6318,10970,2725
93.54,188,3,6682,10349,1359
94.01,189,0,6887,10813,2236
94.01,189,1,6977,10843,3027
94.02,189,2,6316,10966,2710
94.04,189,3,6683,10351,1359
94.51,190,0,6887,10822,2248
94.51,190,1,6976,10829,2991
94.52,190,2,6319,10975,2723
94.54,190,3,6684,10343,1365
95.01,191,0,6889,10819,2276
95.01,191,1,6977,10830,2971
95.02,191,2,6319,10974,2740
95.04,191,3,6682,10340,1360
95.51,192,0,6887,10817,2269
95.51,192,1,6979,10830,2969
95.52,192,2,6320,10972,2718
95.54,192,3,6684,10339,1381
96.01,193,0,6888,10818,2293
96.01,193,1,6978,10832,2985
96.02,193,2,6318,10977,2736
96.04,193,3,6685,10340,1372
96.51,194,0,6889,10818,2267
96.51,194,1,6980,10825,3006
96.52,194,2,6318,10975,2756
96.54,194,3,6683,10340,1367
97.01,195,0,6888,10818,2279
97.01,195,1,6980,10828,3018
97.02,195,2,6318,10975,2735
97.04,195,3,6683,10341,1376
97.51,196,0,6889,10819,2277
97.51,196,1,6980,10830,3014
97.52,196,2,6318,10972,2763
97.54,196,3,6685,10338,1368
98.01,197,0,6889,10818,2292
98.01,197,1,6978,10821,3009
98.02,197,2,6319,10974,2770
98.04,197,3,6684,10337,1376
98.51,198,0,6889,10824,2268
98.51,198,1,6981,10828,3022
98.52,198,2,6320,10979,2758
98.54,198,3,6685,10335,1366
99.01,199,0,6890,10823,2287
99.01,199,1,6980,10827,2989
99.02,199,2,6321,10977,2753
99.04,199,3,6684,10338,1366
99.51,200,0,6889,10824,2281
99.51,200,1,6980,10825,2985
99.52,200,2,6320,10979,2778
99.54,200,3,6684,10335,1374
100.01,201,0,6888,10825,2288
100.01,201,1,6981,10828,3003
100.02,201,2,6320,10982,2749
100.04,201,3,6682,10333,1370
100.51,202,0,6888,10827,2294
100.51,202,1,6980,10823,3034
100.52,202,2,6322,10979,2767
100.54,202,3,6683,10339,1375
101.01,203,0,6888,10821,2270
101.01,203,1,6978,10827,3002
101.02,203,2,6320,10977,2737
101.04,203,3,6684,10337,1367
101.51,204,0,6888,10830,2284
101.51,204,1,6977,10826,2989
101.52,204,2,6320,10980,2744
101.54,204,3,6683,10334,1349
102.01,205,0,6890,10831,2285
102.01,205,1,6980,10820,2966
102.02,205,2,6320,10983,2769
102.04,205,3,6682,10332,1371
102.51,206,0,6887,10830,2280
